time	flux	flux_err	band
91.2	4.673554250095952e-13	2.1752387162864117e-13	R
92.4	1.9303999084176332e-13	1.308604818447588e-13	R
98.39999999999999	6.880932353213828e-13	2.539357548082177e-13	R
104.4	7.75616944465842e-13	2.6787003539897333e-13	R
110.4	7.205220704257262e-13	2.6169684326332465e-13	R
116.39999999999999	4.422290707099822e-13	2.122717243900542e-13	R
122.4	2.1759418661697925e-13	1.4144815263690082e-13	R
128.4	3.611164632440645e-13	1.914299646453269e-13	R
134.4	1.0805560226622375e-12	2.9776238297010784e-13	R
140.39999999999998	4.5045072297236477e-13	2.118634417393353e-13	R
146.4	4.673554250095952e-13	2.1752387162864117e-13	R
165.6	8.905274036828023e-13	6.325737915507016e-14	R
196.79999999999998	7.685060455768751e-13	6.762020190021974e-14	R
199.2	1.930399908417633e-12	3.247632008559287e-13	R
210.6	2.1166414094167406e-12	1.5035268720207563e-13	R
255.6	1.1006450589937619e-12	7.818279541313485e-14	R
301.2	7.073710605409571e-13	5.0247122317531296e-14	R
346.2	5.46571884938554e-13	3.882497587168537e-14	R
679.8	1.3729265016217704e-11	9.752393009577598e-13	R
784.8	2.2163956457869588e-11	1.5743859104546414e-12	R
889.8	2.7393485099079837e-11	1.9458582252776222e-12	R
994.8	3.0036359127514214e-11	2.1335911168027737e-12	R
1100.4	2.5447626873802214e-11	1.8076368847221623e-12	R
1205.4	2.3639989989080052e-11	1.6792339054104928e-12	R
1339.8	1.8951661392949813e-11	1.3462049852644112e-12	R
1444.8	1.8777911516925623e-11	1.3338629037738764e-12	R
1549.8	1.5909161417445818e-11	1.1300852187824098e-12	R
1655.4	1.4779076198663408e-11	1.0498111824457037e-12	R
1760.4	1.2521238511180437e-11	8.89428813439358e-13	R
1864.8	1.141950524435721e-11	8.111687186921599e-13	R
2211.6	8.047246196732524e-12	5.716249738253256e-13	R
2407.2	6.632042311620687e-12	4.71097928422761e-13	R
2601.6	5.516292523226097e-12	3.918421895035717e-13	R
2796.6	5.67083861910963e-12	4.0282015710323275e-13	R
2991.6	4.939093961761311e-12	3.5084169013729566e-13	R
3186.0	4.301771008066036e-12	3.0557033794823826e-13	R
3408.6000000000004	3.959563282154595e-12	2.812620867049356e-13	R
3603.6000000000004	4.262332134405387e-12	3.0276885225079204e-13	R
3537.0	3.3546505606658897e-12	2.9517288708722505e-13	R
3798.6000000000004	3.816342012216371e-12	2.7108856241124993e-13	R
3993.6000000000004	3.3856907601308064e-12	2.4049784793786903e-13	R
4188.0	3.203666414128575e-12	2.275680009473121e-13	R
4382.400000000001	2.6402635996703846e-12	1.8754746333799383e-13	R
4249.2	2.790276801071144e-12	2.4551411369093226e-13	R
4588.8	2.894991469109102e-12	2.056417042920743e-13	R
4783.2	2.894991469109102e-12	2.056417042920743e-13	R
4978.8	2.3423257258125722e-12	1.663838596427709e-13	R
5173.2	2.5920733580069397e-12	1.8412433635069182e-13	R
5368.2	2.407949021656243e-12	1.7104531945796047e-13	R
5326.8	2.1166414094167406e-12	1.8624150099910764e-13	R
5045.400000000001	2.0213768532589476e-12	5.5088131044290776e-14	R
5563.2	2.0400804230001973e-12	1.4491428370521613e-13	R
5785.2	2.1166414094167406e-12	1.5035268720207563e-13	R
5979.599999999999	1.8266161296418916e-12	1.2975114365450828e-13	R
5857.799999999999	1.7605456407685367e-12	1.549089332068387e-13	R
6174.599999999999	1.776835769015373e-12	1.2621506477180916e-13	R
6369.0	1.7605456407685367e-12	1.2505791810261816e-13	R
6379.2	1.3355104429023995e-12	1.175104429023994e-13	R
6564.599999999999	1.8605754589339734e-12	1.3216339751665523e-13	R
6759.0	1.5909161417445816e-12	1.1300852187824066e-13	R
6562.799999999999	1.6056367075617042e-12	4.375805788667145e-14	R
6970.2	1.3984511109831992e-12	9.933703532474618e-14	R
6903.0	1.3355104429023995e-12	1.175104429023994e-13	R
7165.8	1.4915825307048266e-12	1.0595249657188768e-13	R
7360.2	1.3729265016217705e-12	9.75239300957761e-14	R
7555.2	1.1848061185603422e-12	8.416105956658038e-14	R
7428.0	1.3232664095655845e-12	3.606268334335107e-14	R
7750.199999999999	1.2068333088793872e-12	8.572573048402574e-14	R
7944.599999999999	1.1211075783953614e-12	7.963632210181616e-14	R
7993.2	1.0130882732030532e-12	8.914078681750957e-14	R
8149.800000000001	1.0224622635806248e-12	7.262918896329684e-14	R
8344.800000000001	9.945973283147654e-13	7.064984192921797e-14	R
8367.0	1.0130882732030532e-12	8.914078681750957e-14	R
8539.199999999999	8.662580596297536e-13	6.153343995650115e-14	R
8734.199999999999	9.070835442174945e-13	6.443342163823017e-14	R
8928.6	9.49833074617328e-13	6.747007524598935e-14	R
9123.6	8.272700245277287e-13	5.876397895085363e-14	R
9345.599999999999	1.1314810590979624e-12	8.037318791779064e-14	R
9541.2	7.827936396921296e-13	5.5604660633016654e-14	R
9735.599999999999	6.333551237778215e-13	4.498950289337823e-14	R
9930.599999999999	7.407084315574781e-13	5.2615196236092527e-14	R
