time_sec	mag	mag_err	band	source
52275.64	20.13607454940118	0.2	R	manual
-823923.36	20.59800384757109	0.14	r	manual
-823923.36	20.61824093355611	0.28	i	manual
29160.64	19.654935102200135	0.3	g	manual
29160.64	19.535242955362424	0.3	Rc	manual
29160.64	19.42521393125504	0.5	Ic	manual
59699.64	20.511006065418943	0.15	z	manual
59699.64	20.88824093355611	0.09	i	manual
59699.64	21.06800384757109	0.07	r	manual
59699.64	21.374935102200137	0.06	g	manual
59699.64	21.710502542605624	0.24	u	manual
210648.64	22.60800384757109	0.1	r	manual
-1667076.36	21.11800384757109	0.04	r	manual
319467.64	2.575242955362424	0.2	Rc	manual
53171.64	20.355030980566514	0.07	I	manual
60332.64	20.895242955362423	0.12	Rc	manual
303952.64	22.83800384757109	0.17	r	manual
20276.64	20.59800384757109	0.14	r	manual
20276.64	20.61824093355611	0.28	i	manual
52275.64	20.466074549401178	0.05	R	manual
52527.64	20.51607454940118	0.05	R	manual
52778.64	20.556074549401178	0.05	R	manual
53031.64	20.58607454940118	0.05	R	manual
53282.64	20.63607454940118	0.08	R	manual
53534.64	20.626074549401174	0.09	R	manual
53786.64	20.63607454940118	0.09	R	manual
