Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             64.8000               2.1500    3.2695519871376387e-02    6.0227375064638117e-04
             72.0000               2.0000    2.6211280965601713e-02    4.8282965245704428e-04
             80.0000               2.0000    2.3040306119474462e-02    4.2441813548788483e-04
            100.8000               2.2500    1.7802797144766042e-02    4.9190947799067190e-04
            109.0000               2.0000    1.6087488246365564e-02    4.4451374023420358e-04
            117.0000               2.0000    1.4537450265394901e-02    4.0168460681855046e-04
            136.7000               2.2500    1.2091724421771852e-02    5.5684450407367128e-04
            145.0000               2.0000    1.0628898013628714e-02    5.8737462781654364e-04
            153.0000               2.0000    9.3430406651267336e-03    6.0236810978614647e-04
            174.0000               2.0000    7.6999559000550293e-03    2.8367686692131811e-04
            182.0000               2.0000    7.9156801633708251e-03    2.9162444271664138e-04
            190.0000               2.0000    6.5236137100842711e-03    3.0042352227439969e-04
            210.0000               2.0000    6.4045443391742172e-03    2.9494017494675217e-04
            218.0000               2.0000    6.0046574383132174e-03    2.7652470208048657e-04
            226.0000               2.0000    5.4763126628447874e-03    2.5219352530094484e-04
            246.7000               2.2500    4.7259403385218933e-03    2.1763760174252797e-04
            254.2000               1.7500    4.5132379821709590e-03    2.0784229596097415e-04
            262.0000               2.0000    4.5971453421399496e-03    2.1170637279735455e-04
            282.8000               2.2500    4.0409942611207535e-03    1.8609466828790043e-04
            291.0000               2.0000    3.8237389355896341e-03    2.1130762862525698e-04
            308.4000              12.0000    3.1512889895962118e-03    1.7414667024117191e-04
            330.9000               6.0000    2.8740097125102477e-03    1.8529425912632922e-04
            358.9000               6.0000    2.3904971501015632e-03    1.7613834435605140e-04
            380.6000              12.0000    2.3904971501015632e-03    1.1008646522253213e-04
            402.9000               6.0000    1.8470907295119860e-03    1.0207400883886113e-04
            441.8000              20.2500    1.6236343387509258e-03    7.4771126650127458e-05
            489.5000              20.5000    1.3380989395519807e-03    7.3946082236678377e-05
            537.4000              20.0000    1.1336741016202648e-03    8.3532197179253542e-05
            587.5000              20.0000    1.2091724006890385e-03    6.6821338196120769e-05
            634.9000              20.5000    9.2573828345373754e-04    5.9684554520039187e-05
            694.8000              34.2500    8.2127428227438191e-04    4.5385295377533108e-05
            767.1000              34.0000    7.6293620172204594e-04    4.2161413813515598e-05
            839.6000              34.5000    6.9580608475257474e-04    4.4860277405677159e-05
            912.2000              34.0000    6.7684343695150861e-04    4.3637710286269927e-05
            984.4000              34.0000    5.5269841711555348e-04    4.0724325529862193e-05
           1074.4000              52.5000    5.5781247268044392e-04    3.0825857310135525e-05
           1183.0000              52.4500    4.7259401763692508e-04    3.4822015084019618e-05
           1291.8000              52.0000    4.9944563299960851e-04    3.2200450867548351e-05
           1400.8000              52.9500    4.2314403110473470e-04    3.1178405320318797e-05
           1510.1000              51.9500    3.3303372692720798e-04    3.3740894755150965e-05
           1625.7000              42.2500    2.6211279166921207e-04    3.1383925256068060e-05
           1727.9000              56.5000    4.3902395649595869e-04    5.6609842620591634e-05
          83357.5000            4183.5000    1.3629759630354524e-05    5.0213891599067488e-06
