time_sec	flux	flux_err	band	source
884.0	2.3412696445482665e-13	7.957075531351269e-14	R	manual
913.0	3.7256345751493284e-13	8.552329925016866e-14	I	manual
1486.0	3.4705655805956005e-13	7.66597153701384e-14	I	manual
1855.0	1.5960681616089166e-13	4.6526547695050477e-14	R	manual
2975.0	1.4414522332586756e-13	3.1773833692208914e-14	I	manual
3711.0	1.068197197846939e-13	2.931861013415324e-14	R	manual
6746.0	9.754393139489132e-14	2.430720346513113e-14	I	manual
7114.0	6.746079181406868e-14	2.180892358840796e-14	R	manual
10236.0	5.2638194958454805e-14	4.8512962780033335e-15	r'	manual
11301.0	6.754609637701294e-14	2.128433744276645e-14	I	manual
13733.0	4.7190158319318925e-14	9.627218860273413e-15	R	manual
22280.0	4.8797801419269375e-14	1.1179442806109932e-14	I	manual
23828.0	2.6390731875557453e-14	7.632323369718589e-15	R	manual
