Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            207.0000               5.0000    5.6894852770672647e+46    3.6681468216178760e+45
            291.0000               5.0000    3.3656811817896534e+46    2.7899163144212750e+45
            375.0000               5.0000    1.9546678552766979e+46    2.1603788135438922e+45
            460.0000               5.0000    1.4423576723735059e+46    1.8598447676378374e+45
            544.0000               5.0000    1.2914362370364458e+46    1.7841851481344395e+45
            629.0000               5.0000    1.2447237267321259e+46    1.7196494283467564e+45
            713.0000               5.0000    1.2914362370364458e+46    1.7841851481344395e+45
            797.0000               5.0000    7.0319045067357040e+45    1.3600909525298363e+45
            882.0000               5.0000    5.4836908483563006e+45    1.2121598558888130e+45
            966.0000               5.0000    7.8536757184101245e+45    1.4467005724011318e+45
           7080.0000             319.0000    1.8495792978056482e+45    1.0221153220896136e+44
          28561.0000             450.0000    2.5297228458408086e+44    4.4269257342640025e+43
          41035.0000             450.0000    1.1670055940993683e+44    4.1919224283623427e+43
