time_sec	mag	mag_err	band
95.25557181629998	14.612654126797779	0.5804482616811312	R
110.26591950629998	15.094551713698243	0.578669682283726	R
130.2795475563	15.117488949836384	0.5790147160085537	R
155.29679370629998	15.393923129217278	0.578545736859483	R
188.2635951063	15.343293463996662	0.5984296812016543	R
226.2336768663	14.44893239574833	0.5975155907131094	R
271.2640444563	14.613499903357196	0.5978190116000202	R
326.3016482463	14.265695788650126	0.5814652790842758	R
391.34615049629997	14.374579191514236	0.581611851539094	R
471.4013381763	14.450471333655857	0.5783994313466606	R
571.9556551562999	14.526389734955698	0.5826583562144021	R
684.0064728662999	14.702350430214038	0.573340624147326	R
819.0877811762999	15.088253539448708	0.5795340017780576	R
969.4111268162999	15.234549348418671	0.5673339650947277	R
1177.6970735163	15.242230843381721	0.5787273502851702	R
1431.3675081963	15.639448212671663	0.5811238987992075	R
1616.9056526763	15.406163078910408	0.5852525117085782	R
5554.935139236299	16.938477232721716	0.5957159826216893	R
6682.681760016299	16.734835580206028	0.5733361786061054	R
7374.920418816299	17.102575016463067	0.6520799393616283	R
12032.6610112563	17.620972258940526	0.5761457618782299	R
44233.3054694463	19.58199375925578	1.1436943721327362	R
56065.94058348629	18.82803546915406	0.8431423073478927	R
70675.7772680463	18.26238436017363	0.6823089151371288	R
87433.31443350628	nan	175.65904485824672	R
104780.1849326463	20.18791920202434	2.5340860560976655	R
140045.5302787863	19.543159438737792	1.0941406502312416	R
179737.9438502463	19.79546083522254	1.0228758123063872	R
218130.3414478263	20.25727491187167	0.9115078737154879	R
270153.90822066634	19.162555404382037	0.5834989385834655	R
333803.6472813663	19.400996962846904	0.5877986877535955	R
411725.5818155763	19.74295211238992	0.592762079303387	R
506979.17706576624	19.505736800601532	0.5805494127017504	R
622614.0463986063	19.625636816602224	0.5826624895287785	R
764603.8267463463	19.584064739170696	0.5758949803123452	R
932305.0256332562	19.83984653431136	0.5832610610395301	R
1131893.1703247763	20.00673166211665	0.5893682836592996	R
