time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
10884.0	3.9042196815222064e-13	7.911022273833354e-14	R	-12.947748565630324	4.03678853310772	20.26	0.22	manual
522.0	6.539344942007843e-13	1.2045918545130618e-13	R	-12.723748565630324	2.717670503002262	19.7	0.2	manual
10703.0	1.3618564225050278e-13	1.415139766249789e-14	g'	-13.687100178910692	4.029505525426577	22.6	0.1	manual
10703.0	2.1300840623465382e-13	1.9637528102985487e-14	r'	-13.23972738136961	4.029505525426577	21.2	0.1	manual
10703.0	1.3621618946197477e-13	1.3216311955381156e-14	i'	-13.287948412108165	4.029505525426577	21.1	0.1	manual
10703.0	9.813587021040683e-14	1.0764431538356268e-14	z'	-13.322194440480274	4.029505525426577	21.0	0.1	manual
10703.0	8.469638198987326e-14	1.2112813105895572e-14	J	-13.24841523053944	4.029505525426577	19.6	0.1	manual
10703.0	4.626947901440415e-14	8.488484265520461e-15	H	-13.44634115938912	4.029505525426577	19.3	0.1	manual
54756.0	1.307364665275382e-13	1.5662499706573806e-14	r	-13.45172738136961	4.738431714820286	21.73	0.13	manual
54756.0	1.3621618946197477e-13	1.0863073623947029e-14	i	-13.287948412108165	4.738431714820286	21.1	0.08	manual
