z=   6.0600001e-01 0.
TotalEnergy(erg)    3.8288150926546695e+49    7.7112281583597799e+49
TotalEnergy_common(erg)    2.4660129549628277e+49    3.1009922732899461e+49
Energy1(erg)    1.5523962294330668e+49    9.4668225458422671e+49
Energy2(erg)    5.7001844952843599e+48    3.8467567344304731e+49
Energy3(erg)    1.7064004136930248e+49    2.0510338204744955e+49
T_min_T_max    1.3698630084111952e+02    2.5790161793356041e+04
Interval1    1.3698630084111952e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    3.0000000000000000e+03
Interval3    3.0000000000000000e+03    2.5790161793356041e+04
