331.0	1.6908053683887576e-11	8.867723733072436e-13	u
357.21862000227	6.273524463551288e-12	3.55681308824958e-13	u
3862.59705001116	6.935895417248078e-13	8.836659293558006e-14	b
4477.68219995499	6.078461996760955e-13	1.3557862785428056e-13	v
5092.85558998585	5.851303405490378e-13	7.282448923514846e-14	u
5297.90235000849	5.768437495352509e-13	9.23783080237624e-14	b
5913.08676999807	6.451097716729504e-13	1.8961054432495242e-13	v
38593.7912899852	1.1585778269667925e-13	5.5610127328890063e-14	b
39970.0	1.197110936780705e-13	9.18687912500417e-15	g
51166.0	8.575288878942767e-14	5.650410111410579e-15	i
54571.9	6.518840110103487e-14	5.9976850485947744e-15	Z
57532.6	7.563738048773462e-14	2.2058529669212503e-14	r
