40.3	4.07E-12	1.72E-13
65.3	3.36E-12	1.55E-13
90.3	2.82E-12	1.45E-13
102	2.70E-12	6.96E-13
115.3	2.58E-12	1.31E-13
127	2.80E-12	7.01E-13
140.3	3.00E-12	1.38E-13
152	3.74E-12	8.31E-13
165.3	2.46E-12	1.34E-13
166.6	4.20E-12	8.12E-13
177	2.15E-12	6.20E-13
181	3.05E-12	7.01E-13
190.5	1.88E-12	1.39E-13
195.4	3.44E-12	6.94E-13
210	3.05E-12	6.37E-13
215.3	2.14E-12	1.52E-13
224.6	1.82E-12	5.66E-13
238.9	3.32E-12	6.69E-13
240.3	2.02E-12	1.79E-13
243	2.40E-12	8.55E-13
255.9	2.17E-12	8.03E-13
265.5	2.17E-12	1.74E-13
282.2	2.72E-12	6.09E-13
296.7	2.28E-12	6.14E-13
300.3	1.94E-12	1.00E-13
318.5	1.77E-12	3.42E-13
319	2.29E-12	6.94E-13
333	2.54E-12	8.67E-13
345.3	1.64E-12	1.03E-13
348.2	2.17E-12	3.82E-13
377.7	1.94E-12	3.99E-13
390.3	1.86E-12	9.07E-14
417	1.67E-12	3.45E-13
428	1.58E-12	7.40E-13
435.5	1.56E-12	8.19E-14
466	1.66E-12	4.24E-13
480.2	1.92E-12	8.32E-14
505.8	1.45E-12	2.92E-13
506	1.67E-12	5.86E-13
522	1.07E-12	8.00E-13
525.2	1.34E-12	8.03E-14
554.7	1.52E-12	3.46E-13
570.2	1.14E-12	7.56E-14
584	1.49E-12	3.61E-13
615.2	1.21E-12	8.23E-14
633.8	1.05E-12	2.28E-13
660.2	1.17E-12	7.99E-14
703	1.03E-12	2.52E-13
705.2	9.09E-13	7.62E-14
750.4	9.35E-13	7.67E-14
756	8.76E-13	3.84E-13
772.2	1.04E-12	2.55E-13
788	5.93E-13	3.86E-13
795.2	9.11E-13	7.30E-14
840.2	9.11E-13	7.80E-14
841.6	7.66E-13	2.11E-13
885.2	9.42E-13	7.38E-14
911.2	1.07E-12	2.32E-13
930.2	7.85E-13	7.52E-14
975.4	9.76E-13	7.64E-14
