174	16.18	0	r'	9769
259	16.39	0	i'	9769
440	17.3	0	r'	9769
515	17.34	0	i'	9769
111	15.51	0.04	r'	9770
258	16.6	0.1	r'	9770
26.48	15.98	0.18	CR	9778
46.08	15.39	0.11	CR	9778
73.55	14.84	0.07	CR	9778
91.71	15.13	0.09	CR	9778
101.21	15.25	0.1	CR	9778
141.62	15.63	0.1	CR	9778
900	17.7	0	Rc	9999
900	17	0	Ic	9999
900	17.4	0	VJ	9999
1926	18.5	0	BJ	9999
1956	18.3	0	VJ	9999
1962	18.4	0	Rc	9999
1962	17.8	0	Ic	9999
3720	18.8	0	Rc	9999
4608	18.7	0	Ic	9999
7038	18.7	0	VJ	9999
7146	19.1	0	Rc	9999
7152	18.4	0	Ic	9999
7200	19.4	0	BJ	9999
11520	21.3	0	BJ	9999
11520	19.2	0	Ic	9999
12240	20	0	Rc	9999
12600	21.05	0	VJ	9999
12600	20.6	0	Ic	9999
12600	21.35	0	Rc	9999
12960	19.5	0	UJ	9999
7972	22.15	0.15	g'	9773
7972	21.5	0.08	r'	9773
7972	21.3	0.13	i'	9773
7972	21.02	0.12	z'	9773
7972	20.57	0.15	J	9773
7972	19.8	0	H	9773
7972	18.9	0	Ks	9773
637.5	18.17	0.41	v_swift	9774
563.5	18.62	0.28	b_swift	9774
422	18.65	0.11	u_swift	9774
706	19.2	0	uvw1_swift	9774
681	18.72	0	uvm2_swift	9774
632	19.13	0	uvw2_swift	9774
22068	22.43	0.25	i'	9779
31140	22.85	0.25	i'	9779
24660	22.31	0.09	r'	9779
