164.16	4.43E-11	3.47E-13	3.47E-13	R
725.76	6.11E-12	3.35E-13	3.35E-13	R
907.2	4.99E-12	1.17E-13	1.17E-13	R
5270.4	6.76E-13	5.82E-14	5.82E-14	R
6713.28	5.23E-13	5.32E-14	5.32E-14	R
38400	1.33E-13	1.47E-14	1.47E-14	R
39600	9.98E-14	9.19E-15	9.19E-15	R
58300	6.97E-14	5.14E-15	5.14E-15	R
58600	7.1E-14	7.85E-15	7.85E-15	R
78183.36	3.33E-14	4.43E-15	4.43E-15	R
179625.6	1.12E-14	5.45E-15	5.45E-15	R
218000	1.06E-14	1.27E-15	1.27E-15	R
302000	6.07E-15	6.71E-16	6.71E-16	R
560000	2.22E-15	5.74E-16	5.74E-16	R
817000	1.21E-15	5.58E-16	5.58E-16	R
915000	1.47E-15	2.3E-16	2.3E-16	R
915000	1.57E-15	2.31E-16	2.31E-16	R
1.78E6	7.43E-16	3.01E-16	3.01E-16	R
2.64E6	3.83E-16	9.88E-17	9.88E-17	R
