Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            544.3000               9.8500    4.0720807798142783e+46    3.0004200867175782e+45
            717.1000               9.8500    3.2345687263863600e+46    2.6812331805782248e+45
           1235.5000              95.9000    1.5915356774417896e+46    1.3192727152835447e+45
          11266.6000             955.6000    2.1767891584707296e+45    2.8068557502595517e+44
          12372.5000             149.9000    2.5930826949507241e+45    2.8659809904869153e+44
          28157.8000             453.4500    1.0710663154914773e+45    1.4797328415936653e+44
          35665.9000             343.4500    1.0710663154914773e+45    1.6770305538061537e+44
          52954.6000             395.4500    9.5899503887869785e+44    1.5898807759290357e+44
          78382.1000            8475.6000    3.9247893706433062e+44    1.2290539991078309e+44
          87160.3000             301.6500    6.1633432839503764e+44    1.7029947332611622e+44
