52	14.6	0.7	n/a	n/a
76	14.05	0.3	n/a	n/a
106	13.87	0.2	n/a	n/a
146	13.9	0.3	n/a	n/a
195	14.34	0.3	n/a	n/a
254	15.03	0.4	n/a	n/a
325	14.91	0.4	n/a	n/a
540	15.88	0.4	n/a	n/a
889	15.64	0.2	n/a	n/a
32942	18.62	0.2	n/a	n/a
34046	18.6	0.2	n/a	n/a
35170	18.62	0.2	n/a	n/a
36335	18.68	0.2	n/a	n/a
