z=   5.4000002e-01 0.
TotalEnergy(erg)    7.0321610319015701e+49    2.6119211457547505e+49
TotalEnergy_common(erg)    7.6476534797163444e+48    6.6178903573028488e+48
Energy1(erg)    1.1223132057295144e+48    2.8631270287856023e+48
Energy2(erg)    2.6678717700047933e+49    9.0983882116595594e+48
Energy3(erg)    4.2520579413250292e+49    1.4850857130530764e+49
T_min_T_max    4.2142856555657403e+02    4.3068181218089018e+05
Interval1    4.2142856555657403e+02    1.8500000000000000e+03
Interval2    1.8500000000000000e+03    3.4309495269327395e+04
Interval3    3.4309495269327395e+04    4.3068181218089018e+05
