time_sec	flux	flux_err	band	source
8424.0	2.2444152285979588e-13	2.1184411381962385e-14	i	manual
8424.0	2.29777770490868e-13	2.1172562445819663e-14	r	manual
8424.0	2.52006938154544e-13	2.46172340531714e-14	g	manual
14434.4	2.8300832227333837e-13	2.0863593137149822e-14	i	nissim
14531.0	2.4197851477829254e-13	1.5880794523413713e-14	i	nissim
14636.4	2.435454423910505e-13	1.5700920278886514e-14	i	nissim
14668.0	2.576933472857507e-13	7.128525519843161e-15	i	manual
14668.0	1.6303243649774248e-13	1.9179351750949503e-14	z	manual
14724.3	2.7588774612286554e-13	1.7891601767411697e-14	r	nissim
14820.1	2.726206863081311e-13	2.035828777591257e-14	i	nissim
15011.5	2.7195034318798925e-13	2.0745581656944916e-14	r	nissim
15107.4	2.756931726323661e-13	1.8140804021859083e-14	r	nissim
15212.7	2.423068050418673e-13	1.6614040598457638e-14	r	nissim
15308.7	2.981005732667173e-13	1.5874731006695958e-14	r	nissim
15373.0	1.6950057267437592e-13	4.6941394017940535e-14	v	manual
15399.5	3.0779730377882425e-13	1.6611948545249302e-14	r	nissim
15495.8	3.1973369837656395e-13	1.689588512246574e-14	r	nissim
15599.1	2.920354754361427e-13	1.5996602183403636e-14	r	nissim
15696.8	2.5826098983454907e-13	1.577771103835662e-14	r	nissim
15793.3	2.4801023919742223e-13	1.6367860748783064e-14	r	nissim
15891.1	2.965364002457821e-13	1.7430395106466652e-14	r	nissim
15998.2	2.59358216595579e-13	1.7047097306514615e-14	r	nissim
16094.1	2.878676160287217e-13	1.6819936736198243e-14	r	nissim
16191.0	2.768948072082736e-13	1.6607307539602383e-14	r	nissim
16277.1	2.6670626113665064e-13	1.5635266201523316e-14	r	nissim
16381.2	2.5935319756363874e-13	1.471854562396272e-14	i	nissim
16556.9	2.852547015804499e-13	1.5755593301042684e-14	r	nissim
16588.0	1.8414976537120928e-13	6.793022851179068e-14	v	manual
16741.4	2.721116972730084e-13	1.5866281238519062e-14	r	nissim
16827.6	2.630723541705253e-13	1.6046957624315697e-14	r	nissim
16915.5	2.590564508154909e-13	1.5247584749275055e-14	r	nissim
17107.0	2.9315898324744337e-13	2.2432034195248005e-14	i	manual
17109.1	2.7173401842071006e-13	1.6375035137277275e-14	r	nissim
17199.2	2.838975281497175e-13	1.581878777195729e-14	r	nissim
17383.3	2.907397490271536e-13	1.5879625923587842e-14	r	nissim
17487.6	2.757513270852682e-13	1.9394969272664166e-14	r	nissim
17688.8	2.936697484419217e-13	1.4326122019969987e-14	r	nissim
17778.6	2.73135161156349e-13	1.5302528936595025e-14	r	nissim
17881.7	2.2695806035728376e-13	1.510881453190541e-14	r	nissim
17971.2	2.4918208258804753e-13	1.4614585220813447e-14	r	nissim
18058.5	2.7117822065947464e-13	1.449854836208236e-14	i	nissim
18146.7	2.6478343186900077e-13	1.4831313282827207e-14	i	nissim
18243.1	2.524568803175463e-13	1.551650694194652e-14	r	nissim
18348.1	2.839749365698189e-13	1.8710837268914375e-14	r	nissim
18435.8	2.5859255144273816e-13	2.185510365167216e-14	r	nissim
18533.1	2.764794181166068e-13	1.573270772482686e-14	i	nissim
18629.3	2.663971699178248e-13	1.9833180484992512e-14	i	nissim
18716.6	2.8545129079961033e-13	1.8013255834579066e-14	r	nissim
18821.6	2.7878590404404287e-13	1.7604697073897816e-14	r	nissim
18919.4	2.7809706871948814e-13	2.017986967382051e-14	r	nissim
19031.8	2.7918829803493373e-13	2.0758594043666214e-14	r	nissim
19127.5	3.140465387505531e-13	1.6093042714449125e-14	r	nissim
19223.6	2.6198257786473046e-13	1.5967948344242823e-14	r	nissim
19311.6	2.557975654534241e-13	1.5397782168069654e-14	i	nissim
19415.6	2.6769410727558924e-13	1.5696871582686753e-14	r	nissim
19511.9	2.592168395169359e-13	1.5101052972283855e-14	r	nissim
16469.4	1.9958284597625796e-13	2.1784978402065313e-14	r	nissim
19689.2	2.7276585944502413e-13	1.6719561321031957e-14	r	nissim
19786.7	2.6754227223523154e-13	1.575147527359857e-14	r	nissim
19882.6	2.6512043961471145e-13	1.5522542119888335e-14	r	nissim
19979.3	3.0736556536274497e-13	1.5613859746734094e-14	r	nissim
20076.8	2.791003693457046e-13	1.5497571718892075e-14	r	nissim
20173.3	2.7851001149406825e-13	1.5800176564189498e-14	r	nissim
20261.1	2.922396985416484e-13	1.518119257111691e-14	r	nissim
20358.8	2.6045170883907576e-13	1.590387802044838e-14	r	nissim
20446.2	2.556590737894554e-13	1.615981685898503e-14	r	nissim
20556.4	2.734636531803355e-13	1.59023401047631e-14	r	nissim
20649.0	3.029060943200544e-13	1.9546489109792096e-14	r	manual
20652.1	2.536777673620647e-13	1.4093987915720617e-14	i	nissim
20748.9	2.792600498506693e-13	1.4898903121592685e-14	r	nissim
20836.2	2.5571983245100274e-13	1.460866066057576e-14	r	nissim
