Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
            206.0000              30.0000    3.1915362677098986e-15    1.7637081217714173e-16
            462.0000              30.0000    8.3176334073758438e-16    5.3625764390486560e-17
            719.0000              30.0000    3.8018919517055101e-16    3.1515047069159133e-17
          77044.0000             150.0000    3.6307784996654395e-17    2.0064423497239258e-18
         515855.0000             742.5000    1.9408846980783007e-18    5.3628626126797309e-19
         604978.0000             330.0000    1.2823297954388450e-18    5.9053469481324757e-19
         682940.0000             420.0000    9.3756142698567587e-19    5.1811559221940897e-19
