Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           385.0    -9.0000   387.0000 v   15.030   0.0400  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0           728.0    -9.0000    19.0000 v   16.000   0.1600  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          1065.0    -9.0000   392.0000 v   16.780   0.0500  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          1413.0    -9.0000    19.0000 v   16.830   0.2200  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          1571.0    -9.0000    19.0000 v   16.810   0.2100  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          1724.0    -9.0000    19.0000 v   16.950   0.2300  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          1883.0    -9.0000    19.0000 v   17.180   0.2700  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          2041.0    -9.0000    19.0000 v   17.360   0.2900  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          2199.0    -9.0000    19.0000 v   16.580   0.2000  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          6555.0    -9.0000   195.0000 v   18.530   0.1700  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0          7947.0    -9.0000   127.0000 v   18.790   0.3600  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0         18360.0    -9.0000   871.0000 v   19.900   0.2200  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 0 NNN  0.100  0.000 0. 0
           -9.0            -9.0        110400.0    -9.0000 15610.0000 v   22.170 100.0000  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 1 NNN  0.100  0.000 0. 0
           -9.0            -9.0        197400.0    -9.0000 22490.0000 v   22.350 100.0000  -9.0000  -9.0000  -9.0000 UVOT ziaeepour08 1 NNN  0.100  0.000 0. 0
