Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1219.3000             107.3150    1.7701810342722243e+45    2.2662518737879684e+44
           1679.0000             110.2350    5.4956325954451905e+45    2.8851489485699204e+44
           1976.2000              23.0900    9.0953139386598658e+45    6.5341332869769426e+44
           2092.9000              23.0850    9.7368323971527555e+45    4.7530157845304869e+44
           2212.1000              23.3400    1.0404415678714364e+46    5.3663799017460497e+44
           2326.1000              22.8450    1.0558876128018610e+46    6.3213049824752471e+44
           2458.3000              23.2350    8.4259270253472983e+45    6.5188752793068741e+44
           2569.8000              23.2950    7.7986188116783303e+45    5.0997834385787633e+44
           2687.3000              23.2350    6.7052919521477786e+45    3.5819653311370315e+44
           2803.1000              22.9650    6.5285643902345030e+45    3.0666453971778992e+44
           2980.2000              46.1300    5.7440431142693016e+45    3.3858939978713195e+44
           3183.2000              46.5400    5.7176516330519871e+45    4.4235676115240136e+44
           3390.6000              46.5900    5.2919738623425131e+45    2.6807485053208423e+44
           3600.5000              46.4050    5.3017310225078258e+45    4.7854133710023945e+44
           5186.0000             109.2250    4.4057280816947236e+45    4.5041864589509561e+44
          11188.2000             322.1900    2.2636938189182410e+45    1.2926622525639412e+44
          12085.9000             111.0100    2.3747488460176151e+45    2.1216078425453185e+44
          13007.8000             106.0900    2.3400098482972910e+45    1.8750490383424679e+44
          13463.1000             105.6450    2.2346920548075632e+45    1.4819238031571510e+44
          88876.5000            2279.6600    6.4985681381480661e+44    1.1432119005326123e+44
