#kamble07
#19.7512  -9. -9.
#19.7457  -9. -9.
#19.8558  -9. -9.
#19.6949  -9. -9.
#19.6999  -9. -9.
#19.7215  -9. -9.
#19.7539  -9. -9.
#19.7874  -9. -9.
#19.7129  -9. -9.
#19.7587  -9. -9.
#GCN3124
17. 28. 0.
17. 31. 0.
20. 17. 0.
20. 16. 0.
#GCN 3140 (la prima del 20 marzo: 21:49; la seconda del 21 marzo: 21:34; la terza del 22 marzo 18:41)
45. 49 0. 
69. 34 0.
90. 41 0.
#GCN3139 (le ultime due sono del 21 marzo: 00:16; 17:58)
18. 12. 0.
48. 16. 0.
65. 58. 0.
