Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
     4924.8 -9. -9. 1.D-3 -9. BJ 17.349 0.055 -9. -9. -9. FTN        cano11 0 SDSS 0. 0. 0 nnn
     5097.6 -9. -9. 1.D-3 -9. BJ 17.381 0.053 -9. -9. -9. FTN        cano11 0 SDSS 0. 0. 0 nnn      
     5356.8 -9. -9. 1.D-3 -9. BJ 17.434 0.053 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     5788.8 -9. -9. 1.D-3 -9. BJ 17.507 0.069 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     6307.2 -9. -9. 1.D-3 -9. BJ 17.606 0.055 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     6998.4 -9. -9. 1.D-3 -9. BJ 17.691 0.055 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     7344.0 -9. -9. 1.D-3 -9. BJ 17.810 0.170 -9. -9. -9. Lemmon1m       cano11 0 SDSS 0. 0. 0 nnn
     7516.8 -9. -9. 1.D-3 -9. BJ 17.755 0.041 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     8208.0 -9. -9. 1.D-3 -9. BJ 17.830 0.024 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     8812.8 -9. -9. 1.D-3 -9. BJ 17.918 0.060 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     9072.0 -9. -9. 1.D-3 -9. BJ 17.833 0.052 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     9158.4 -9. -9. 1.D-3 -9. BJ 17.880 0.140 -9. -9. -9. Lemmon1m       cano11 0 SDSS 0. 0. 0 nnn
     9331.2 -9. -9. 1.D-3 -9. BJ 17.909 0.037 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
     9676.8 -9. -9. 1.D-3 -9. BJ 17.969 0.041 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    10195.2 -9. -9. 1.D-3 -9. BJ 18.048 0.046 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    10886.4 -9. -9. 1.D-3 -9. BJ 18.113 0.037 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    12182.4 -9. -9. 1.D-3 -9. BJ 18.199 0.029 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    12787.2 -9. -9. 1.D-3 -9. BJ 18.310 0.077 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    13046.4 -9. -9. 1.D-3 -9. BJ 18.317 0.082 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    13305.6 -9. -9. 1.D-3 -9. BJ 18.239 0.026 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    13651.2 -9. -9. 1.D-3 -9. BJ 18.318 0.033 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    14169.6 -9. -9. 1.D-3 -9. BJ 18.387 0.047 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    14860.8 -9. -9. 1.D-3 -9. BJ 18.421 0.028 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    15379.2 -9. -9. 1.D-3 -9. BJ 18.430 0.049 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    16156.8 -9. -9. 1.D-3 -9. BJ 18.492 0.044 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    16588.8 -9. -9. 1.D-3 -9. BJ 18.472 0.092 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    16848.0 -9. -9. 1.D-3 -9. BJ 18.615 0.063 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    17107.2 -9. -9. 1.D-3 -9. BJ 18.599 0.050 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    17452.8 -9. -9. 1.D-3 -9. BJ 18.560 0.044 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    18057.6 -9. -9. 1.D-3 -9. BJ 18.607 0.027 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    18662.4 -9. -9. 1.D-3 -9. BJ 18.689 0.035 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    19267.2 -9. -9. 1.D-3 -9. BJ 18.661 0.023 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    20044.8 -9. -9. 1.D-3 -9. BJ 18.748 0.043 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    20390.4 -9. -9. 1.D-3 -9. BJ 18.840 0.123 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    20649.6 -9. -9. 1.D-3 -9. BJ 18.732 0.067 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    20908.8 -9. -9. 1.D-3 -9. BJ 18.759 0.050 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
    21254.4 -9. -9. 1.D-3 -9. BJ 18.791 0.034 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
    21772.8 -9. -9. 1.D-3 -9. BJ 18.881 0.045 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
    41040.0 -9. -9. 1.D-3 -9. BJ 19.842 0.167 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    41299.2 -9. -9. 1.D-3 -9. BJ 19.792 0.157 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    41558.4 -9. -9. 1.D-3 -9. BJ 19.382 0.130 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42163.2 -9. -9. 1.D-3 -9. BJ 19.605 0.230 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42422.4 -9. -9. 1.D-3 -9. BJ 19.520 0.020 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42422.4 -9. -9. 1.D-3 -9. BJ 19.528 0.227 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42681.6 -9. -9. 1.D-3 -9. BJ 19.608 0.285 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42768.0 -9. -9. 1.D-3 -9. BJ 19.540 0.020 -9. -9. -9. MAO	    cano11 0 SDSS 0. 0. 0 nnn
    43459.2 -9. -9. 1.D-3 -9. BJ 19.508 0.303 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    43718.4 -9. -9. 1.D-3 -9. BJ 19.608 0.195 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    43891.2 -9. -9. 1.D-3 -9. BJ 19.570 0.030 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    43977.6 -9. -9. 1.D-3 -9. BJ 19.588 0.159 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44236.8 -9. -9. 1.D-3 -9. BJ 19.570 0.020 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44323.2 -9. -9. 1.D-3 -9. BJ 19.725 0.298 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44582.4 -9. -9. 1.D-3 -9. BJ 19.882 0.168 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44841.6 -9. -9. 1.D-3 -9. BJ 19.595 0.121 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    45100.8 -9. -9. 1.D-3 -9. BJ 19.685 0.082 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    45360.0 -9. -9. 1.D-3 -9. BJ 19.620 0.030 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    45619.2 -9. -9. 1.D-3 -9. BJ 19.610 0.030 -9. -9. -9. MAO       cano11 0 SDSS 0. 0. 0 nnn
    45619.2 -9. -9. 1.D-3 -9. BJ 19.895 0.079 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    45878.4 -9. -9. 1.D-3 -9. BJ 19.738 0.085 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46137.6 -9. -9. 1.D-3 -9. BJ 19.765 0.077 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46396.8 -9. -9. 1.D-3 -9. BJ 19.762 0.084 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46656.0 -9. -9. 1.D-3 -9. BJ 19.630 0.020 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46742.4 -9. -9. 1.D-3 -9. BJ 19.842 0.097 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47001.6 -9. -9. 1.D-3 -9. BJ 19.965 0.095 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47001.6 -9. -9. 1.D-3 -9. BJ 19.650 0.030 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47260.8 -9. -9. 1.D-3 -9. BJ 19.972 0.092 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47520.0 -9. -9. 1.D-3 -9. BJ 19.858 0.091 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47779.2 -9. -9. 1.D-3 -9. BJ 19.680 0.030 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47779.2 -9. -9. 1.D-3 -9. BJ 19.852 0.093 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48038.4 -9. -9. 1.D-3 -9. BJ 19.865 0.089 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48470.4 -9. -9. 1.D-3 -9. BJ 19.825 0.068 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48729.6 -9. -9. 1.D-3 -9. BJ 19.855 0.081 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48988.8 -9. -9. 1.D-3 -9. BJ 19.962 0.092 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49248.0 -9. -9. 1.D-3 -9. BJ 19.945 0.110 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49507.2 -9. -9. 1.D-3 -9. BJ 19.918 0.088 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49680.0 -9. -9. 1.D-3 -9. BJ 19.865 0.079 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49939.2 -9. -9. 1.D-3 -9. BJ 19.838 0.087 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    50198.4 -9. -9. 1.D-3 -9. BJ 19.912 0.102 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    50457.6 -9. -9. 1.D-3 -9. BJ 20.068 0.091 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    50716.8 -9. -9. 1.D-3 -9. BJ 20.122 0.102 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    50976.0 -9. -9. 1.D-3 -9. BJ 20.055 0.111 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    51235.2 -9. -9. 1.D-3 -9. BJ 19.928 0.078 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    51580.8 -9. -9. 1.D-3 -9. BJ 19.988 0.114 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    51753.6 -9. -9. 1.D-3 -9. BJ 19.988 0.141 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52012.8 -9. -9. 1.D-3 -9. BJ 20.262 0.190 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52272.0 -9. -9. 1.D-3 -9. BJ 19.985 0.213 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52531.2 -9. -9. 1.D-3 -9. BJ 20.028 0.179 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52790.4 -9. -9. 1.D-3 -9. BJ 20.032 0.139 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53136.0 -9. -9. 1.D-3 -9. BJ 20.075 0.145 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53395.2 -9. -9. 1.D-3 -9. BJ 20.055 0.174 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53654.4 -9. -9. 1.D-3 -9. BJ 20.062 0.191 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53913.6 -9. -9. 1.D-3 -9. BJ 19.885 0.142 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54172.8 -9. -9. 1.D-3 -9. BJ 19.955 0.131 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54432.0 -9. -9. 1.D-3 -9. BJ 20.128 0.140 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54691.2 -9. -9. 1.D-3 -9. BJ 20.135 0.116 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54950.4 -9. -9. 1.D-3 -9. BJ 20.168 0.104 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55209.6 -9. -9. 1.D-3 -9. BJ 20.015 0.112 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55468.8 -9. -9. 1.D-3 -9. BJ 20.018 0.092 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55728.0 -9. -9. 1.D-3 -9. BJ 20.148 0.141 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55987.2 -9. -9. 1.D-3 -9. BJ 20.085 0.124 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    56246.4 -9. -9. 1.D-3 -9. BJ 20.242 0.101 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    56505.6 -9. -9. 1.D-3 -9. BJ 20.035 0.095 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    56764.8 -9. -9. 1.D-3 -9. BJ 20.168 0.112 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    57024.0 -9. -9. 1.D-3 -9. BJ 20.225 0.161 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    57283.2 -9. -9. 1.D-3 -9. BJ 20.045 0.132 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    57542.4 -9. -9. 1.D-3 -9. BJ 20.192 0.184 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    57801.6 -9. -9. 1.D-3 -9. BJ 20.048 0.241 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    58060.8 -9. -9. 1.D-3 -9. BJ 20.168 0.220 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    58320.0 -9. -9. 1.D-3 -9. BJ 20.078 0.276 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    58579.2 -9. -9. 1.D-3 -9. BJ 19.972 0.328 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
   126144.0 -9. -9. 1.D-3 -9. BJ 21.120 0.050 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   126489.6 -9. -9. 1.D-3 -9. BJ 21.050 0.050 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   127267.2 -9. -9. 1.D-3 -9. BJ 21.110 0.050 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   127612.8 -9. -9. 1.D-3 -9. BJ 21.100 0.050 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   128304.0 -9. -9. 1.D-3 -9. BJ 21.020 0.070 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   128649.6 -9. -9. 1.D-3 -9. BJ 21.020 0.050 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   129340.8 -9. -9. 1.D-3 -9. BJ 21.140 0.070 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
   142732.8 -9. -9. 1.D-3 -9. BJ 21.204 0.092 -9. -9. -9. BTA       cano11 0 SDSS 0. 0. 0 nnn
   299462.4 -9. -9. 1.D-3 -9. BJ 22.520 0.060 -9. -9. -9. MAO 	    cano11 0 SDSS 0. 0. 0 nnn
     5011.2 -9. -9. 1.D-3 -9. VJ 16.922 0.062 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
     8899.2 -9. -9. 1.D-3 -9. VJ 17.464 0.014 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
    12614.4 -9. -9. 1.D-3 -9. VJ 17.720 0.320 -9. -9. -9. BOAO 	    cano11 0 SDSS 0. 0. 0 nnn
    12873.6 -9. -9. 1.D-3 -9. VJ 17.799 0.020 -9. -9. -9. FTN       cano11 0 SDSS 0. 0. 0 nnn
    13046.4 -9. -9. 1.D-3 -9. VJ 17.690 0.250 -9. -9. -9. BOAO 	    cano11 0 SDSS 0. 0. 0 nnn
    13651.2 -9. -9. 1.D-3 -9. VJ 17.840 0.250 -9. -9. -9. BOAO 	    cano11 0 SDSS 0. 0. 0 nnn
    14083.2 -9. -9. 1.D-3 -9. VJ 17.950 0.280 -9. -9. -9. BOAO 	    cano11 0 SDSS 0. 0. 0 nnn
    15984.0 -9. -9. 1.D-3 -9. VJ 18.140 0.240 -9. -9. -9. BOAO 	    cano11 0 SDSS 0. 0. 0 nnn
    16675.2 -9. -9. 1.D-3 -9. VJ 18.018 0.024 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
    20476.8 -9. -9. 1.D-3 -9. VJ 18.345 0.094 -9. -9. -9. FTN 	    cano11 0 SDSS 0. 0. 0 nnn
    41126.4 -9. -9. 1.D-3 -9. VJ 19.150 0.085 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    41299.2 -9. -9. 1.D-3 -9. VJ 19.026 0.075 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    41644.8 -9. -9. 1.D-3 -9. VJ 19.050 0.101 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42249.6 -9. -9. 1.D-3 -9. VJ 19.200 0.152 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    42508.8 -9. -9. 1.D-3 -9. VJ 19.263 0.151 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
