time_sec	flux	flux_err	band	logF	logT	mag	mag_err
311739.0	6.089879946584913e-14	7.556263884683977e-15	g	-13.215391268787423	5.493791137936997	21.39	0.13
311739.0	1.0047741340756612e-13	7.407657506314749e-15	Rc	-12.997931553516114	5.493791137936997	20.37	0.08
311739.0	2.1560704172612425e-13	2.4452134942528826e-14	Ic	-12.666337059195603	5.493791137936997	19.09	0.12
876077.0	1.9375113219097945e-14	2.8557096240714303e-15	r	-13.712755751000449	5.942542278777079	22.38	0.16
876077.0	1.887319040340706e-14	2.8083970012481797e-15	i	-13.724154678665146	5.942542278777079	22.21	0.16
25200.0	2.4617517141669515e-13	1.3620649009444908e-14	r	-12.60875575100045	4.401400540781544	19.62	0.06
25920.0	2.4651611871099526e-13	1.454195141441571e-14	i	-12.608154678665146	4.413634997198556	19.42	0.06
47778.0	3.599576719872919e-13	9.945998035521344e-14	R	-12.443748565630322	4.679227966109899	19.0	0.3
531340.0	4.0109223012362643e-14	1.4817093781509022e-15	r	-13.396755751000448	5.725372511421452	21.59	0.04
531340.0	4.016477341975672e-14	1.696074363263234e-15	i	-13.396154678665146	5.725372511421452	21.39	0.04
531340.0	5.4578789066798094e-14	1.3253685272927603e-14	z	-13.262976104200046	5.725372511421452	20.89	0.26
2358257.0	3.765696557515048e-15	2.5491842251856327e-16	i	-14.424154678665145	6.372591132226359	23.96	0.07
3208013.0	3.099161790492624e-14	1.4297097060252032e-15	r	-13.50875575100045	6.506236119530089	21.87	0.05
3208013.0	3.249715346535415e-14	1.6399538230587599e-15	i	-13.488154678665145	6.506236119530089	21.62	0.05
113184.0	9.891092173439094e-14	3.6539536128691505e-15	r	-13.004755751000449	5.053785038134658	20.61	0.04
111455.0	1.0564411792771695e-13	5.331281561750836e-15	i	-12.976154678665145	5.047099556205233	20.34	0.05
831286.0	1.8890847163307168e-14	1.7399113228903977e-15	R	-13.723748565630322	5.919750466446866	22.2	0.1
917080.0	1.8040618984622365e-14	2.824724103281625e-15	R	-13.743748565630323	5.962407222303728	22.25	0.17
1001949.0	1.5712722275876563e-14	3.617988008278884e-15	R	-13.803748565630322	6.000845616159701	22.4	0.25
14668.0	2.4617517141669515e-13	4.5839953696116465e-15	r	-12.60875575100045	4.166370901288565	19.62	0.02
14668.0	2.3979787009239416e-13	6.6334860971872245e-15	i	-12.620154678665145	4.166370901288565	19.45	0.02
14668.0	1.5453394650415445e-13	1.81795781326413e-14	z	-12.810976104200046	4.166370901288565	19.76	0.12
491175.0	4.020234945992569e-14	3.332495900511436e-15	R	-13.395748565630322	5.6912362538205015	21.38	0.09
648067.0	3.8072266448871496e-14	1.059248220465325e-14	g	-13.419391268787422	5.811619907454097	21.9	0.3
648067.0	5.6242995933451743e-14	1.0361285150538708e-14	Rc	-13.249931553516115	5.811619907454097	21.0	0.2
47784.0	1.048597290546204e-13	1.9615054518408546e-14	g	-12.979391268787422	4.679282501739015	20.8	0.2
47784.0	1.8623806318984706e-13	1.7159400020785987e-14	Rc	-12.729931553516115	4.679282501739015	19.7	0.1
47784.0	1.6205518867289363e-13	3.0134662526232916e-14	Ic	-12.790337059195604	4.679282501739015	19.4	0.2
750595.0	2.209283425333708e-14	3.4592028953331097e-15	R	-13.655748565630324	5.875405667085268	22.03	0.17
787949.0	2.047595889293968e-14	1.3213108452367575e-15	r	-13.68875575100045	5.896498108688338	22.32	0.07
787949.0	2.0130071679514117e-14	1.3627030323212225e-15	i	-13.696154678665145	5.896498108688338	22.14	0.07
150883.0	6.371642997997883e-14	1.7605500222083776e-15	R	-13.195748565630323	5.17864031053703	20.88	0.03
15373.0	1.4928010176971842e-13	4.134154808829123e-14	v	-12.825998077523003	4.1867586271816135	20.3	0.3
5862.0	5.010212552636386e-13	9.831531791854082e-14	u	-12.30014384928665	3.768045814102417	19.4	0.2
27755.0	5.493588822008676e-13	6.277380692920599e-14	u	-12.260143849286651	4.44334123166788	19.3	0.1
234416.0	8.79531573410344e-14	3.2403140636036097e-15	R	-13.055748565630322	5.369987251008868	20.53	0.04
702413.0	2.3946621455840946e-14	1.3249448509978046e-15	r	-13.620755751000448	5.846592540734064	22.15	0.06
702413.0	2.354210657037809e-14	1.388745578705095e-15	i	-13.628154678665146	5.846592540734064	21.97	0.06
355085.0	7.165462854855561e-14	2.6470553936083386e-15	r	-13.14475575100045	5.550332326610762	20.96	0.04
355085.0	7.241779903342627e-14	3.0580521667807096e-15	i	-13.140154678665146	5.550332326610762	20.75	0.04
185741.0	9.982613322493903e-14	2.7716606317182338e-15	r	-13.00075575100045	5.26890777939072	20.6	0.03
185741.0	9.634858066427164e-14	3.3228160644605246e-15	i	-13.016154678665146	5.26890777939072	20.44	0.03
185741.0	1.1722598639881155e-13	3.166539472272798e-14	z	-12.930976104200045	5.26890777939072	20.06	0.29
225546.0	8.562660621144158e-14	6.89728373799136e-15	g	-13.067391268787421	5.353235129401667	21.02	0.08
225546.0	9.420380536511893e-14	6.078052355113721e-15	Rc	-13.025931553516115	5.353235129401667	20.44	0.07
225546.0	1.299160898172103e-13	1.1264303708782924e-14	Ic	-12.886337059195604	5.353235129401667	19.64	0.09
96749.0	8.002842115924955e-14	2.2219795276037442e-15	r	-13.09675575100045	4.985646484835897	20.84	0.03
96749.0	7.724054355708485e-14	2.663828747550182e-15	i	-13.112154678665146	4.985646484835897	20.68	0.03
444941.0	5.385725927946505e-14	1.989587435570405e-15	r	-13.268755751000448	5.64830242654675	21.27	0.04
444941.0	5.544282121997245e-14	2.3412343626449283e-15	i	-13.256154678665146	5.64830242654675	21.04	0.04
498101.0	3.666497847502635e-14	3.039272383375556e-15	R	-13.435748565630323	5.697317413633701	21.48	0.09
326765.0	1.0770886125633861e-13	8.92831745923953e-15	R	-12.967748565630322	5.5142355328025605	20.31	0.09
413145.0	6.490100685515973e-14	2.391041454479922e-15	R	-13.187748565630322	5.616102501167135	20.86	0.04
502829.0	4.09497669394223e-14	3.394451624986591e-15	R	-13.387748565630323	5.701420317098211	21.36	0.09
268685.0	9.273512228818414e-14	2.574779562427483e-15	r	-13.03275575100045	5.429243421553872	20.68	0.03
268685.0	9.033276865205447e-14	3.814563858537169e-15	i	-13.044154678665146	5.429243421553872	20.51	0.04
8424.0	2.1908302619622145e-13	2.1401070035786305e-14	g	-12.659391268787424	3.9255183581774302	20.0	0.1
8424.0	2.0856635390498508e-13	1.921806510140945e-14	r	-12.680755751000449	3.9255183581774302	19.8	0.1
8424.0	2.0885521379949283e-13	1.9713263000625985e-14	i	-12.680154678665145	3.9255183581774302	19.6	0.1
8424.0	2.1529001885824883e-13	2.164381661999454e-14	z	-12.666976104200046	3.9255183581774302	19.4	0.1
8424.0	7.236606360730478e-14	1.4366044009376523e-14	J	-13.140465050423847	3.9255183581774302	19.4	0.2
573774.0	3.374826373567728e-14	1.554164979844041e-15	R	-13.471748565630323	5.758740864731937	21.57	0.05
