Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            186.3000               0.0010    5.4763124749459776e-04    2.2798293904968765e-04
            186.3000               0.0010    3.0390889881611749e-04    2.2815841273602828e-04
            186.3000               0.0010    6.3445178223002561e-04    2.9206838348666770e-04
            221.6000               0.0010    8.3033820990351538e-04    1.7302479492191080e-04
            221.6000               0.0010    1.0550868857391207e-03    1.4868095717709932e-04
            221.6000               0.0010    9.1185760398428736e-04    2.3399637418312124e-04
            226.0000               0.0010    2.5074773323798959e-04    1.6942736518431802e-04
            257.7000               0.0010    1.1209231159262040e-03    1.7889074659066591e-04
            257.7000               0.0010    1.0187983308295734e-03    1.5013567467955831e-04
            257.7000               0.0010    1.3201784110537739e-03    2.7653300986398168e-04
            293.8000               0.0010    1.2091724006890385e-03    1.5703014476088381e-04
            293.8000               0.0010    1.4855368427526636e-03    1.8759282083496992e-04
            293.8000               0.0010    1.5250378667542842e-03    2.9755006119286723e-04
            316.0000               0.0010    1.2754158981897340e-03    2.6028257910585542e-04
            330.1000               0.0010    1.4766862368904613e-03    1.9449120055954174e-04
            330.1000               0.0010    1.8581528193688237e-03    3.7489742090889591e-04
            330.1000               0.0010    1.8519132058732919e-03    2.6356407900453223e-04
            366.3000               0.0010    2.0112656162782098e-03    2.6617855114196822e-04
            366.3000               0.0010    2.2079367581851394e-03    4.5040944037268903e-04
            366.3000               0.0010    1.8918566624822656e-03    2.1955051815570381e-04
            390.4000               0.0010    1.3903336267133916e-03    2.4249960502724515e-04
            402.6000               0.0010    2.2569411237916659e-03    4.1954771769577340e-04
            402.6000               0.0010    2.0727333220956798e-03    2.7081503446039080e-04
            402.6000               0.0010    1.9217116760575539e-03    2.0708554397106494e-04
            422.5000               0.0010    1.3016320280521639e-03    2.3976948725098555e-04
            438.7000               0.0010    2.3288388106243764e-03    4.3532352649913974e-04
            438.7000               0.0010    1.5110826785259190e-03    1.7953686198102537e-04
            438.7000               0.0010    1.8645439667440407e-03    2.5468794535069911e-04
            475.0000               0.0010    2.3755524858484660e-03    4.2273244843087034e-04
            475.0000               0.0010    2.3722859145001471e-03    2.6546957044071105e-04
            475.0000               0.0010    2.2536591353920980e-03    1.8888841168401428e-04
            511.1000               0.0010    3.0180347208073146e-03    4.9814223754314556e-04
            511.1000               0.0010    2.1621619963814770e-03    1.6727968739424314e-04
            511.1000               0.0010    2.2206894523678156e-03    2.4269228529738039e-04
            577.1000               0.0010    2.9432627337022351e-03    4.6515916600994649e-04
            577.1000               0.0010    2.4734448447727513e-03    2.3950349646648854e-04
            577.1000               0.0010    2.3040305328934116e-03    1.3581379869618979e-04
            616.3000               0.0010    1.9143697751369884e-03    2.8596446709576125e-04
            628.7000               0.0010    9.0159651423401318e-04    2.7692465047608972e-04
            649.5000               0.0010    1.9146448540592032e-03    1.4636660983149453e-04
            649.5000               0.0010    2.2228462775435729e-03    2.2620276824871543e-04
            649.5000               0.0010    2.1758604072223547e-03    3.6696491857883551e-04
            721.8000               0.0010    2.1611207320085066e-03    2.1735126286983553e-04
            721.8000               0.0010    1.9919949316843846e-03    1.3393274863811652e-04
            721.8000               0.0010    2.3191211151389643e-03    3.8157417621912526e-04
            756.5000               0.0010    2.2099326065309608e-03    1.9721905685207410e-04
            794.2000               0.0010    2.2510867405793463e-03    2.0942588469118360e-04
            794.2000               0.0010    2.1462891473542716e-03    1.1663151950206558e-04
            794.2000               0.0010    1.9846385781083047e-03    3.2951419173059390e-04
            829.6000               0.0010    1.9159255491481022e-03    2.7932988539549979e-04
            867.6000               0.0010    2.0308910664972421e-03    2.2407752277241289e-04
            867.6000               0.0010    2.2782733495622961e-03    4.0220496268513286e-04
            867.6000               0.0010    1.9181750106674526e-03    1.5546999819880057e-04
            940.0000               0.0010    1.6814665338692801e-03    1.2854110023892209e-04
            940.0000               0.0010    1.7342808483033637e-03    3.0548934335161162e-04
            940.0000               0.0010    1.5579339000661174e-03    1.7346775659512093e-04
            963.7000               0.0010    1.6052616398610066e-03    4.1334997151243493e-04
            996.0000               0.0010    2.2195075659008478e-03    3.6295368773989694e-04
           1012.4000               0.0010    1.7801993099952136e-03    3.1822449622067212e-04
           1012.4000               0.0010    1.6206462467059108e-03    1.2389164307081738e-04
           1012.4000               0.0010    1.8022350368069580e-03    1.9093865595597279e-04
           1043.3000               0.0010    1.9647524047857940e-03    2.8711146389960612e-04
           1114.7000               0.0010    1.2631386560978414e-03    1.4522898708049095e-04
           1114.7000               0.0010    1.1452181584099862e-03    1.0442370849346573e-04
           1114.7000               0.0010    1.2928657375541914e-03    2.3411629987169733e-04
           1175.5000               0.0010    9.4294904337680616e-04    1.3895811028718995e-04
           1223.3000               0.0010    1.1295051759795953e-03    8.1144393892889274e-05
           1223.3000               0.0010    1.4069071178894874e-03    1.3710886485041667e-04
           1223.3000               0.0010    1.3794292373059600e-03    2.3518860972338812e-04
           1257.1000               0.0010    1.0635938685668619e-03    2.4019044326369175e-04
           1333.0000               0.0010    1.3743211392655236e-03    1.0126372669947212e-04
           1333.0000               0.0010    1.4159523117848211e-03    2.5205484964401393e-04
           1333.0000               0.0010    1.3678378801084332e-03    1.4826999638555173e-04
           1442.2000               0.0010    1.2916695640177768e-03    1.2790023285273806e-04
           1442.2000               0.0010    1.4443559239965742e-03    2.4561884917700748e-04
           1442.2000               0.0010    1.2696623054894692e-03    7.7180547362638846e-05
           1471.1000               0.0010    1.6025671186959964e-03    2.6038207448427912e-04
           1551.2000               0.0010    1.4671814488746099e-03    2.4451093252129957e-04
           1551.2000               0.0010    1.5473787465148723e-03    1.4568492408285712e-04
           1551.2000               0.0010    1.4726116338349608e-03    7.0528924823810889e-05
           1615.1000               0.0010    1.0282431495956467e-03    2.8369098726413586e-04
           1659.8000               0.0010    1.2295965217518660e-03    2.1100540255940132e-04
           1659.8000               0.0010    1.5027551579047771e-03    7.1972611872179735e-05
           1659.8000               0.0010    1.4123821716425021e-03    1.3761824843779561e-04
           1684.9000               0.0010    1.4969311549208814e-03    2.5777502053581975e-04
           1768.2000               0.0010    1.3402253447250322e-03    1.2705588177032301e-04
           1768.2000               0.0010    1.3554647460478542e-03    6.4918318570101076e-05
           1768.2000               0.0010    1.2687668593028036e-03    2.1614241918988084e-04
           1788.5000               0.0010    1.3731608938481275e-03    1.5070182167822908e-04
           1876.9000               0.0010    1.2804287772985308e-03    1.2024674812113001e-04
           1876.9000               0.0010    1.3344067388044900e-03    6.3909771186879100e-05
           1876.9000               0.0010    1.1512313973847613e-03    1.9720545431224705e-04
           1898.7000               0.0010    1.3914635259373090e-03    2.5202419894071080e-04
           1955.6500               0.0010    1.2162863306312615e-03    3.0250906653193080e-04
           1985.5000               0.0010    1.1904858170369874e-03    1.1551592989185864e-04
           1985.5000               0.0010    1.1203636902404391e-03    1.9712772328659331e-04
           1985.5000               0.0010    1.2932670904634953e-03    6.4321724364926571e-05
           2094.0000               0.0010    1.2069470730119174e-03    7.0033280142533125e-05
           2094.0000               0.0010    1.1548464018772153e-03    2.0286345009533539e-04
           2094.0000               0.0010    1.1484693927468219e-03    1.1639716014613579e-04
           2112.3000               0.0010    1.3579851681174264e-03    2.4782353584584186e-04
           2203.6000               0.0010    9.2336758421337453e-04    1.7004754974686678e-04
           2203.6000               0.0010    1.0687797705867966e-03    6.4969249970923634e-05
           2203.6000               0.0010    1.1384758576777837e-03    1.1335949783404535e-04
           2283.3000               0.0010    1.1306365621717501e-03    3.1761977070396966e-04
           2312.2000               0.0010    8.8926545935441722e-04    1.6557630156895475e-04
           2312.2000               0.0010    1.0044257191784017e-03    1.0237826591364340e-04
           2312.2000               0.0010    9.6669222231279568e-04    6.9447804338312332e-05
           2325.6000               0.0010    9.2348835643500367e-04    2.3835276465064450e-04
           2420.8000               0.0010    8.8651935918294066e-04    5.3889958844558844e-05
           2420.8000               0.0010    9.4665432690837375e-04    9.6732040627893500e-05
           2420.8000               0.0010    9.4880687803966036e-04    1.7088755124680004e-04
           2469.5000               0.0010    1.1547506770873573e-03    1.1699211795614903e-04
           2529.5000               0.0010    8.0728005592240544e-04    8.9212627138888318e-05
           2529.5000               0.0010    8.8082214295677778e-04    5.7599971039201388e-05
           2529.5000               0.0010    7.9101846796166204e-04    1.4994329767142008e-04
           2538.6000               0.0010    1.1423537863219564e-03    2.5056237250634073e-04
           2639.0000               0.0010    7.8257906007545171e-04    9.1400185092220805e-05
           2639.0000               0.0010    6.2588857155561068e-04    1.2927990930790989e-04
           2639.0000               0.0010    9.1556298006426236e-04    6.9147704753274490e-05
           2747.5000               0.0010    7.2994178055750590e-04    5.8490208264561708e-05
           2747.5000               0.0010    6.9849648070705148e-04    1.4044220818805399e-04
           2747.5000               0.0010    7.2408278542279616e-04    8.4784101420778588e-05
           2752.1000               0.0010    6.9002340556018873e-04    2.2505070601618117e-04
           2819.0000               0.0010    7.5108350241065967e-04    2.0753204712376024e-05
           2819.0000               0.0010    7.5108350241065967e-04    8.4059520564642610e-05
           2915.7000               0.0010    6.4341061523522038e-04    5.5704690797056433e-05
           2915.7000               0.0010    6.8243520396204594e-04    7.8643376181405537e-05
           2915.7000               0.0010    6.4582703607092681e-04    1.2946526351394574e-04
           2965.7000               0.0010    6.6419227780038944e-04    2.3731517606885024e-04
           3102.0000               0.0010    6.2525996446288312e-04    7.0113050539599169e-05
           3102.0000               0.0010    6.7187459848900264e-04    1.8564581752541272e-05
           3156.9000               0.0010    6.4785560702385547e-04    1.1968184900886054e-04
           3156.9000               0.0010    6.1269878831772615e-04    6.6025098576934639e-05
           3156.9000               0.0010    6.3224910271595866e-04    4.0762607224704099e-05
           3226.4500               0.0010    8.4424913344776286e-04    2.1534623773513103e-04
           3244.9000               0.0010    8.5010118895675023e-04    2.1000670024316474e-04
           3384.0000               0.0010    5.6038721810746425e-04    1.5484071502377955e-05
           3384.0000               0.0010    5.8597383083686984e-04    6.5752962239423141e-05
           3440.7000               0.0010    4.8343737148911868e-04    5.6368281977446905e-05
           3440.7000               0.0010    4.6028775295433238e-04    9.2209276974551527e-05
           3440.7000               0.0010    5.4361098068359589e-04    3.7551317296321839e-05
           3667.0000               0.0010    5.1485889508820688e-04    1.4226077411445014e-05
           3667.0000               0.0010    5.1042721288979687e-04    5.7360060781115356e-05
           3761.1000               0.0010    4.5550150846597476e-04    9.0473102970517583e-05
           3761.1000               0.0010    5.0015132094293098e-04    5.5276073591934220e-05
           3761.1000               0.0010    4.7521289830194772e-04    3.5890355881825335e-05
           3951.0000               0.0010    4.4801052762971877e-04    1.2378988705460342e-05
           3951.0000               0.0010    4.7737164577944607e-04    5.3683852258487084e-05
           4234.0000               0.0010    3.9892221216214691e-04    1.1022628385183713e-05
           4234.0000               0.0010    4.4553745465043603e-04    5.0141011266044832e-05
           4517.3500               0.0010    5.8174655631092209e-04    1.5334448869983231e-04
           4518.0000               0.0010    3.7956679989380724e-04    1.0487818564693656e-05
           4518.0000               0.0010    3.7474014309017050e-04    4.2252305406765132e-05
           4803.0000               0.0010    3.3797783341843940e-04    9.3386729207416164e-06
          10506.0000               0.0010    1.2545506829813525e-04    6.8173550907079786e-06
          10626.0000               0.0010    1.8757778957379154e-04    7.4884688504867983e-05
          11847.2000               0.0010    8.0417581583358538e-05    2.4126401627916477e-05
          11847.2000               0.0010    1.3504801704477507e-04    1.9155108885995095e-05
          11847.2000               0.0010    8.9140077840075819e-05    2.1237227544386148e-05
          14376.0000               0.0010    6.0388105689988952e-05    7.4792429205229515e-06
          15636.0000               0.0010    7.4901102079104128e-05    7.1056060417178151e-06
          16019.4000               0.0010    4.8184239076046515e-05    1.8659594077324520e-05
          16019.4000               0.0010    7.3263592014784343e-05    1.5385044163621896e-05
          16019.4000               0.0010    6.8847441757342268e-05    1.7615844339845894e-05
          81613.0000               0.0010    1.0434897684483556e-05    2.3066150925027947e-06
          81613.0000               0.0010    1.2366118281876874e-05    4.2795404175288330e-06
          83653.0000               0.0010    7.7712019159426474e-06    1.9325362537536931e-06
          84141.0000               0.0010    1.1113247730590145e-05    2.4497557912497003e-06
