Time	Flux	Flux_err	Band
229.824	1.7125658843902338e-12	1.50687234715201e-13	R
1991.52	9.854788051992684e-13	3.56457305819405e-14	R
6687.36	3.5780572760891445e-13	3.148302564595638e-14	R
12651.552	2.976098413181251e-13	2.3674990327327305e-14	R
16070.4	2.0589570547414945e-13	1.8116590304893627e-14	R
17055.36	1.8777911516925582e-13	1.6522526730232764e-14	R
22783.68	1.547559260144004e-13	6.9651640277663205e-15	R
25695.36	1.6354877226659186e-13	1.4390519196109222e-14	R
27466.56	1.2991140756584529e-13	5.846976500854084e-15	R
27881.28	9.854788051992685e-14	8.671145290202658e-15	R
28226.88	1.1848061185603423e-13	2.860387662631004e-14	R
29203.2	1.1848061185603423e-13	2.860387662631004e-14	R
30222.72	1.2754025715259943e-13	5.740257152599431e-15	R
30335.04	1.0805560226622374e-13	2.6087045530793947e-14	R
31501.44	1.100645058993762e-13	5.917380270021679e-15	R
35199.36	8.987673522972457e-14	7.908178494294779e-15	R
38655.36	8.196855673542979e-14	7.21234450635811e-15	R
38888.64	9.411249526465652e-14	2.2720866826848002e-14	R
40383.36	7.475621222907168e-14	6.577736366967364e-15	R
48159.36	6.451300746600369e-14	2.3334984689991793e-15	R
53784.0	5.511214169080577e-14	1.155204640381484e-15	R
54527.04	5.5775990093882437e-14	8.665154807326023e-16	R
55270.08	5.302092355416988e-14	1.015661599119401e-15	R
55451.52	5.541754572627585e-14	1.0615709674335738e-15	R
55615.68	5.3956937050424286e-14	9.848250895115688e-16	R
55771.2	5.405642100153127e-14	1.3762363814673021e-15	R
55926.72	5.1861764446360166e-14	1.2737902577910377e-15	R
56090.88	5.1957385390033863e-14	1.5554412953567636e-15	R
56246.4	5.063458889824161e-14	1.3799331203891945e-15	R
56401.92	5.224530733760786e-14	1.0951129755247755e-15	R
56566.08	5.2923345304097404e-14	1.6788419668722587e-15	R
56721.6	5.148103721755038e-14	1.0326498321784622e-15	R
56877.12	5.2197209784408093e-14	9.05486773264574e-16	R
57032.64	5.1244503337225145e-14	1.2586295474734755e-15	R
57196.8	5.356082875488953e-14	1.459681280377342e-15	R
57360.96	5.1909552900662736e-14	1.7853720472176084e-15	R
57516.48	4.9345469823924297e-14	1.4331401579283592e-15	R
57672.0	5.2149156510297526e-14	9.989621482144429e-16	R
57827.52	5.063458889824161e-14	9.699492970657096e-16	R
57991.68	4.8489453373415925e-14	1.0163865861136805e-15	R
58147.2	5.077469090668676e-14	1.2014527428662765e-15	R
58311.36	4.998587378975187e-14	1.182787410358524e-15	R
58466.88	4.907352877314535e-14	1.1170498923817465e-15	R
58622.4	5.04019440946771e-14	8.74343550412785e-16	R
58786.56	5.04019440946771e-14	1.283196110186426e-15	R
58942.08	4.8355656994063886e-14	1.2744824983929906e-15	R
59097.6	4.911874798449047e-14	1.3386222471770179e-15	R
59261.76	4.9345469823924297e-14	1.3448010467319787e-15	R
59417.28	5.003193368900261e-14	1.2737759197194045e-15	R
59572.8	4.930004189018306e-14	1.1222059604154959e-15	R
59728.32	5.012418085344513e-14	1.1860600920441344e-15	R
59883.84	4.8177835929767374e-14	1.0966614340964786e-15	R
60600.96	4.808917076501402e-14	1.0513396701272396e-15	R
60756.48	4.939093961761301e-14	8.568052339879489e-16	R
60920.64	4.96646396011759e-14	1.04101964412905e-15	R
61076.16	4.952760054426411e-14	9.487439787415402e-16	R
61231.68	4.930004189018306e-14	8.998271736968728e-16	R
61387.2	5.003193368900261e-14	1.003582497943715e-15	R
61551.36	4.778012573731365e-14	1.0876084448620336e-15	R
123672.96	1.6813080342863162e-14	1.8972550358148362e-15	R
137151.36	1.8435176005953005e-14	1.3095171620506673e-15	R
150396.48	1.5193131203478988e-14	5.495503898388944e-16	R
154232.64	1.490209364888061e-14	2.71993862400869e-16	R
154923.84	1.46840984741457e-14	2.945459657492908e-16	R
236226.24	8.426501225792644e-15	3.7925502906012023e-16	R
238092.48	9.171646094469626e-15	4.9309372898700755e-16	R
251303.04	8.349246598193424e-15	5.930771535350043e-16	R
252080.64	7.670917081781534e-15	4.789566676244306e-16	R
321978.24	6.04849447526509e-15	4.2964641711967324e-16	R
332907.84	4.989388116182688e-15	3.1152738064231445e-16	R
333616.32	4.857885656552258e-15	3.0331663097868074e-16	R
398165.76	4.760442110751463e-15	2.5593488102782434e-16	R
403263.36	4.716798115145289e-15	4.150271070792706e-16	R
731669.76	3.923261787783216e-15	8.069041775321431e-16	R
852094.08	2.9244707924674333e-15	4.0071523499696723e-16	R
1072517.76	2.976098413181245e-15	5.006875738609281e-16	R
2382592.32	3.0314282136679452e-15	2.6673282407346214e-16	R
2656895.04	3.145192912192944e-15	2.767428844076054e-16	R
3188505.6	3.678301195449645e-15	3.5440625598945133e-16	R
4883690.88	1.605636707561701e-15	1.6800617333789693e-16	R
5577258.24	1.173943750773996e-15	2.24110676156668e-16	R
