Time	Flux	Flux_err	Band
3352.32		9.489586487757439e-14	8.349807499172602e-15	R
7421.76		5.2149156510297526e-14	4.148487733105208e-15	R
7940.16		6.212226591826049e-14	9.490579203778255e-15	R
8259.84		5.263168671448224e-14	6.367248993663363e-15	R
8890.56		5.5622088059312827e-14	1.5158563189384433e-15	R
9227.52		5.460687053870692e-14	1.488188823031671e-15	R
9538.56		5.5622088059312827e-14	1.5158563189384433e-15	R
9840.96		5.5622088059312827e-14	1.0152175206059095e-15	R
10126.08	5.4106231740374383e-14	9.875500246991372e-16	R
10428.48	5.02628706021337e-14	1.3698027648473694e-15	R
10713.6		4.9345469823924297e-14	1.3448010467319787e-15	R
12709.44	4.584028280628933e-14	3.256200918760295e-15	R
14074.56	4.9345469823924297e-14	2.6529525314728698e-15	R
15301.44	4.712455783559225e-14	2.5335499986232116e-15	R
16096.32	4.3375779078828475e-14	2.3320050112479826e-15	R
17141.76	3.509516497634755e-14	2.4929363748242036e-15	R
17971.2		3.5747632807246005e-14	2.5392835223626422e-15	R
18792.0		3.607840158112256e-14	2.870052296239328e-15	R
19042.56	3.8481083186612965e-14	1.3918983508670038e-15	R
19837.44	4.3375779078828475e-14	2.3320050112479826e-15	R
20563.2		3.200717086741278e-14	2.5461841494720816e-15	R
21280.32	3.0849440246104056e-14	2.1913472064971074e-15	R
23690.88	3.200717086741278e-14	1.7207963624821411e-15	R
24770.88	3.028637450493064e-14	1.6282814653236927e-15	R
29306.88	2.4731319513090624e-14	2.5877674155201468e-15	R
30205.44	3.2602228601523345e-14	2.5935212470522794e-15	R
30585.6		2.4504581412920057e-14	2.7651946899743362e-15	R
31104.0		2.3836763539234582e-14	2.883711659873899e-15	R
32011.2		2.1540078827472337e-14	2.779454443960084e-15	R
37687.68	2.2348443862462398e-14	1.587490717396374e-15	R
46362.24	2.0570615582553326e-14	1.2843879532738666e-15	R
51520.32	2.0195159534826608e-14	1.434535151314355e-15	R
61914.24	1.2979180982290752e-14	1.2505509182972228e-15	R
121167.36	7.607593317855301e-15	6.051873063630952e-16	R
137064.96	6.15527255609358e-15	7.446493820561424e-16	R
215231.04	3.708918483574596e-15	5.375457474672191e-16	R
298131.84	3.743236683770833e-15	4.224017552824962e-16	R
445608.0	4.29781075459145e-15	7.230474738668497e-16	R
476271.36	4.219366867809332e-15	6.446035870847318e-16	R
645088.32	3.35156223576111e-15	3.229247852680463e-16	R
2614180.0	1.8082034282136594e-15	2.62068866624189e-16	R
3671010.0	1.876062438351225e-15	2.4208036206307905e-16	R
3352.32		9.489586487757439e-14	8.349807499172602e-15	R
7421.76		5.2149156510297526e-14	4.148487733105208e-15	R
7940.16		6.212226591826049e-14	9.490579203778255e-15	R
8259.84		5.263168671448224e-14	6.367248993663363e-15	R
8890.56		5.5622088059312827e-14	1.5158563189384433e-15	R
9227.52		5.460687053870692e-14	1.488188823031671e-15	R
9538.56		5.5622088059312827e-14	1.5158563189384433e-15	R
9840.96		5.5622088059312827e-14	1.0152175206059095e-15	R
10126.08	5.4106231740374383e-14	9.875500246991372e-16	R
10428.48	5.02628706021337e-14	1.3698027648473694e-15	R
10713.6		4.9345469823924297e-14	1.3448010467319787e-15	R
12709.44	4.584028280628933e-14	3.256200918760295e-15	R
14074.56	4.9345469823924297e-14	2.6529525314728698e-15	R
15301.44	4.712455783559225e-14	2.5335499986232116e-15	R
16096.32	4.3375779078828475e-14	2.3320050112479826e-15	R
17141.76	3.509516497634755e-14	2.4929363748242036e-15	R
17971.2		3.5747632807246005e-14	2.5392835223626422e-15	R
18792.0		3.607840158112256e-14	2.870052296239328e-15	R
19042.56	3.8481083186612965e-14	1.3918983508670038e-15	R
