Time	Mag	MagErr	Band	GCN
5112	18.51	0.03	R	29802
5112	18.01	0.03	I	29802
20880	>19.6	?		Clear	29803
52380	21.28	0.04+0.30	R(Vega)	29808
60837   >19.0    ?	C   	29804
57450.6	21.69	0.04	r(AB)		29806
60767.7    21.76 	0.16    r'	29809
141.	17.16	0.03	white	29811
705.	17.43	0.18	v	29811
545.	17.82	0.17	b	29811
403.5	17.82	0.07	u	29811
969.	>19.7	?	w1	29811
3234.5	>19.6	?	m2	29811
3092.	>20.1	?	w2	29811
