Time			Mag	MagErr		Band	GCN
6012			23.1	0.3		r(AB)	29117
33608              	>17.5    ?  		C  	29122     
37.6			>18.5	?		R		29125
167.			>20.3	?		white_FC	29129
429.5			>19.3	?		u_FC		29129
4147.			>21.0	?		white		29129
2645.5			>19.2	?		v		29129
2707.5			>19.4	?		u		29129
2876.			>19.7	?		w1		29129
4763.			>19.5	?		m2		29129
4353.			>19.9	?		w2		29129
