read serr 2
skip single
!Main filter is CR
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_u_combLC.dat
       696.00000       16.660550      0.20611122
       844.00000       17.064932      0.22830777
       1427.0000       17.034603      0.23492401
       1585.0000       17.034603      0.22808111
       1743.0000       16.670659      0.21229842
       6020.0000       17.711944      0.19075475
       7452.0000       17.732163      0.19094255
       12778.000       18.085997      0.21233319
       17822.000       17.095261      0.17829033
       23603.000       17.388438      0.18418176
       29387.000       17.358109      0.18389539
       35167.000       17.388438      0.18418176
       40989.000       17.449095      0.18475468
       47340.000       17.368219      0.18756671
       53746.000       17.509753      0.20220633
       62872.000       17.428876      0.20676320
       69860.000       17.944463      0.19684948
       75644.000       18.035449      0.19767946
       81426.000       18.267969      0.20880811
       87206.000       18.176983      0.20801237
       92987.000       18.227531      0.20845433
       98767.000       18.601585      0.22209932
       104550.00       18.429722      0.21526924
       110340.00       18.702680      0.23456321
       116120.00       18.530818      0.22150681
       121900.00       18.803776      0.24805516
       127680.00       18.631913      0.22235346
       134430.00       18.662242      0.25371964
       146620.00       19.289035      0.31795170
       156590.00       18.844214      0.24189945
       168160.00       18.904871      0.24237240
       173950.00       19.046405      0.24989989
       179720.00       19.299144      0.28692670
       194150.00       19.026186      0.23126021
       206310.00       19.238487      0.25136732
       221160.00       19.561993      0.29621510
       253230.00       19.784403      0.30531600
       318970.00       19.966375      0.23905704
       449220.00       20.613386      0.26204232
       662390.00       21.786095      0.41554125
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_b_combLC.dat
       715.00000       17.032382      0.36241588
       1451.0000       16.808640      0.22730885
       1609.0000       16.873898      0.25394782
       1767.0000       17.023060      0.28992999
       6224.0000       17.200189      0.12104928
       7657.0000       17.200189      0.12836687
       12919.000       17.414609      0.15213787
       18042.000       16.650156     0.093356488
       23824.000       16.631511     0.093289489
       29606.000       16.575575     0.093088655
       35388.000       16.911189      0.10642123
       41205.000       16.892543      0.10636154
       47494.000       16.985769      0.11337507
       56873.000       17.069673      0.12801531
       67943.000       17.656996      0.31769258
       75864.000       17.498512      0.13669529
       81646.000       17.601061      0.14467518
       87426.000       17.675641      0.15274330
       93208.000       17.451899      0.12904970
       98988.000       17.815480      0.16109297
       104770.00       17.731577      0.14499599
       110560.00       17.563770      0.14458382
       116340.00       17.880738      0.16938749
       122120.00       18.290933      0.22960350
       127900.00       18.011255      0.17791734
       140600.00       18.057868      0.19479743
       154780.00       18.430772      0.29165931
       168380.00       18.328223      0.23839063
       174170.00       18.645191      0.30984237
       179940.00       18.645191      0.30984237
       194290.00       18.346868      0.20383222
       206460.00       17.983287      0.16146827
       319120.00       18.747740      0.15529789
       449360.00       18.999450      0.14819687
       662500.00       19.791871      0.20653850
       897470.00       20.024935      0.28490844
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_v_combLC.dat
       120.00000       16.564466      0.32472238
       440.00000       16.855581      0.13737729
       773.00000       16.845877      0.28128289
       1164.0000       16.807062      0.13705296
       1513.0000       16.933212      0.33473889
       1671.0000       16.651801      0.26334260
       1829.0000       17.030251      0.35307146
       6838.0000       17.563962      0.20228061
       13613.000       17.835670      0.27602237
       19128.000       16.816766      0.15178506
       24911.000       17.204920      0.16590639
       30692.000       17.010843      0.15869972
       36475.000       17.447516      0.18028574
       42273.000       17.331070      0.17967262
       48259.000       16.952620      0.16448494
       54265.000       17.583370      0.28373185
       63099.000       17.748335      0.36402991
       91349.000       18.126785      0.25195566
       100080.00       17.903597      0.25108450
       105860.00       18.311158      0.30347512
       111650.00       17.942412      0.22701762
       117430.00       18.466420      0.33912805
       123210.00       17.855077      0.23460403
       128990.00       18.359677      0.29498314
       135120.00       18.214120      0.39249543
       158090.00       18.786647      0.56083299
       226950.00       19.233024      0.31519937
       319820.00       19.621178      0.36032536
       576790.00       20.416893      0.41638877
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_uvw1_combLC.dat
       673.00000       16.679921      0.22805962
       820.00000       16.650346      0.22795755
       1403.0000       17.222117      0.28231460
       1561.0000       17.064387      0.26406045
       1719.0000       16.896799      0.25473827
       5815.0000       17.300982      0.14834631
       7247.0000       17.369988      0.14872663
       12568.000       17.833320      0.15727782
       17495.000       16.867225      0.12595454
       23276.000       16.985522      0.12670303
       29059.000       16.975664      0.12664063
       34840.000       17.103819      0.12745231
       40666.000       17.103819      0.12745231
       47109.000       16.995380      0.13091403
       52836.000       17.113678      0.14159848
       58802.000       17.350272      0.13309425
       64698.000       17.508002      0.13869783
       69533.000       17.596725      0.13922703
       75315.000       17.675590      0.13969799
       81097.000       17.793887      0.14550397
       86877.000       17.912184      0.14618779
       92658.000       18.089630      0.15272409
       98438.000       18.069914      0.15261383
       104230.00       18.267076      0.15961128
       110010.00       18.257218      0.15955801
       115790.00       18.296651      0.15977116
       121570.00       18.365657      0.16639448
       127360.00       18.493813      0.16706343
       137350.00       18.523387      0.17377308
       145550.00       18.493813      0.18761361
       150480.00       18.513529      0.17372346
       154560.00       18.671259      0.17451879
       162860.00       18.907853      0.22795883
       167830.00       18.769840      0.18182592
       173630.00       18.710691      0.18153780
       179390.00       18.927570      0.19693567
       193930.00       18.937428      0.17586790
       206100.00       19.095158      0.19043708
       220980.00       19.095158      0.19769818
       286960.00       19.489482      0.19231424
       330430.00       19.647212      0.18615142
       396620.00       19.804941      0.17401568
       486600.00       20.002104      0.18792773
       662230.00       20.899192      0.20613523
       897220.00       20.899192      0.22828225
       1012900.0       21.342806      0.20827061
       1614900.0       21.510394      0.26246144
       1697900.0       22.141313      0.35023564
       1874500.0       22.358192      0.30733038
       2091400.0       21.796279      0.24760319
       2394800.0       22.308901      0.40476333
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_uvm2_combLC.dat
       649.00000       16.335791      0.30536517
       796.00000       17.074351      0.38116514
       1379.0000       16.637046      0.32270393
       1537.0000       16.374662      0.29831936
       1695.0000       16.277483      0.29031496
       1850.0000       17.132659      0.48370532
       7043.0000       17.297863      0.23908544
       13880.000       17.258991      0.22586879
       19550.000       16.588456      0.20597066
       25338.000       16.714789      0.20745229
       31109.000       16.879993      0.21185677
       36892.000       16.909147      0.21219497
       42681.000       16.957736      0.21275875
       48550.000       16.763378      0.21050438
       54427.000       17.132659      0.22842607
       63155.000       17.424196      0.25042212
       100500.00       18.133602      0.24351779
       106280.00       18.046141      0.24257004
       112060.00       18.055859      0.24267530
       117840.00       17.997552      0.23791186
       123630.00       18.366832      0.25509474
       129410.00       18.279371      0.24949098
       135340.00       18.259935      0.27538302
       146960.00       18.454293      0.28926493
       195280.00       19.066521      0.30116715
       204280.00       18.930470      0.25219226
       235840.00       19.280315      0.36543430
       288290.00       19.299751      0.28000965
       331760.00       19.639877      0.29454271
       397970.00       19.756492      0.28460942
       487880.00       20.009157      0.30994247
       663250.00       21.068408      0.38680481
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_uvw2_combLC.dat
       749.00000       17.397829      0.29825352
       1489.0000       16.812612      0.24731523
       1647.0000       17.249045      0.28114485
       1805.0000       16.782855      0.24713178
       6634.0000       17.556533      0.18957007
       7998.0000       17.715236      0.23855587
       11878.000       17.933453      0.18089562
       13266.000       18.022723      0.18518499
       18585.000       17.219288      0.16875312
       24367.000       17.377992      0.17022285
       30149.000       17.368073      0.17013097
       35931.000       17.497019      0.17132562
       41738.000       17.616046      0.17497759
       47877.000       17.417667      0.17316625
       54050.000       17.635884      0.18578925
       62989.000       18.032642      0.19835219
       76105.000       17.992966      0.19802499
       82086.000       18.330210      0.19179028
       87970.000       18.389724      0.18843041
       93752.000       18.687292      0.19489197
       99532.000       18.637698      0.19446058
       105320.00       18.528589      0.18966072
       111100.00       18.588103      0.19402938
       116880.00       18.717049      0.19515090
       122660.00       18.895590      0.20091230
       128450.00       18.895590      0.20091230
       134830.00       18.915428      0.22156654
       146750.00       18.687292      0.20878422
       168860.00       19.163402      0.21266406
       174710.00       19.044374      0.20675412
       180340.00       19.153483      0.22341446
       194650.00       19.441132      0.21493915
       206810.00       19.351862      0.20932874
       218500.00       19.361781      0.21950472
       250410.00       19.679187      0.22752218
       287670.00       19.996593      0.21951424
       331140.00       20.423108      0.23339505
       397340.00       20.403270      0.22288396
       487280.00       20.819865      0.24210412
       662770.00       21.276137      0.23503434
       897780.00       21.841517      0.30875797
       1099600.0       22.248194      0.35728793
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/060729_LC/comb/060729_CR_combLC.dat
       81.100000       16.990000      0.25000000
       95.600000       15.790000      0.14000000
       117.50000       17.070000      0.38000000
       131.50000       16.960000      0.26000000
       153.80000       17.710000      0.30000000
       167.70000       17.210000      0.21000000
       217.70000       17.440000      0.52000000
       239.80000       17.410000      0.20000000
       268.70000       17.400000      0.24000000
       305.60000       17.080000      0.16000000
       334.60000       16.800000      0.10000000
