T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
366.	786.	-9.	-9.	23.3	100.	gg	GROND	greiner09
366.	786.	-9.	-9.	23.6	100.	rr	GROND	greiner09
366.	786.	-9.	-9.	23.	100.	ii	GROND	greiner09
366.	786.	-9.	-9.	21.71	0.11	zz	GROND	greiner09
366.	786.	-9.	-9.	19.96	0.03	J	GROND	greiner09
366.	786.	-9.	-9.	19.64	0.05	H	GROND	greiner09
366.	786.	-9.	-9.	19.17	0.11	KS	GROND	greiner09
786.	1210.	-9.	-9.	23.3	100.	gg	GROND	greiner09
786.	1210.	-9.	-9.	23.6	100.	rr	GROND	greiner09
786.	1210.	-9.	-9.	22.9	100.	ii	GROND	greiner09
786.	1210.	-9.	-9.	22.27	0.22	zz	GROND	greiner09
786.	1210.	-9.	-9.	20.59	0.04	J	GROND	greiner09
786.	1210.	-9.	-9.	20.35	0.08	H	GROND	greiner09
786.	1210.	-9.	-9.	19.96	0.15	KS	GROND	greiner09
1210.	1990.	-9.	-9.	23.8	100.	gg	GROND	greiner09
1210.	1990.	-9.	-9.	24.	100.	rr	GROND	greiner09
1210.	1990.	-9.	-9.	23.5	100.	ii	GROND	greiner09
1210.	1990.	-9.	-9.	22.52	0.15	zz	GROND	greiner09
1210.	1990.	-9.	-9.	20.97	0.04	J	GROND	greiner09
1210.	1990.	-9.	-9.	20.68	0.07	H	GROND	greiner09
1210.	2770.	-9.	-9.	20.61	0.17	KS	GROND	greiner09
1990.	2770.	-9.	-9.	23.6	100.	gg	GROND	greiner09
1990.	2770.	-9.	-9.	23.8	100.	rr	GROND	greiner09
1990.	2770.	-9.	-9.	23.3	100.	ii	GROND	greiner09
1990.	2770.	-9.	-9.	23.2	0.26	zz	GROND	greiner09
1990.	2770.	-9.	-9.	21.58	0.11	J	GROND	greiner09
1990.	2770.	-9.	-9.	21.14	0.07	H	GROND	greiner09
5890.	7690.	-9.	-9.	24.4	100.	gg	GROND	greiner09
5890.	7690.	-9.	-9.	24.6	100.	rr	GROND	greiner09
5890.	7690.	-9.	-9.	24.1	100.	ii	GROND	greiner09
5890.	7690.	-9.	-9.	24.54	0.25	zz	GROND	greiner09
5890.	7690.	-9.	-9.	22.47	0.13	J	GROND	greiner09
5890.	7690.	-9.	-9.	22.19	0.17	H	GROND	greiner09
5890.	7690.	-9.	-9.	21.58	0.17	KS	GROND	greiner09
7690.	10400.	-9.	-9.	24.5	100.	gg	GROND	greiner09
7690.	10400.	-9.	-9.	24.6	100.	rr	GROND	greiner09
7690.	10400.	-9.	-9.	24.2	100.	ii	GROND	greiner09
7690.	10400.	-9.	-9.	24.4	100.	zz	GROND	greiner09
7690.	10400.	-9.	-9.	23.	0.3	J	GROND	greiner09
7690.	10400.	-9.	-9.	22.4	100.	H	GROND	greiner09
7690.	10400.	-9.	-9.	21.6	100.	KS	GROND	greiner09
2830.	2950.	-9.	-9.	23.36	0.13	zGu	VLT	greiner09
3010.	3130.	-9.	-9.	23.8	100.	IC	VLT	greiner09
3190.	3250.	-9.	-9.	24.	100.	VJ	VLT	greiner09
3310.	3430.	-9.	-9.	23.6	100.	BJ	VLT	greiner09
3490.	3550.	-9.	-9.	24.1	100.	RC	VLT	greiner09
6430.	6550.	-9.	-9.	24.31	0.28	zGu	VLT	greiner09
6790.	6910.	-9.	-9.	24.16	0.2	zGu	VLT	greiner09
10600.	10900.	-9.	-9.	24.37	0.21	zGu	VLT	greiner09
8110.	8710.	-9.	-9.	23.18	0.3	J	NTT	greiner09
92500.	96800.	-9.	-9.	24.65	0.37	zGU	VLT	greiner09
108000.	116000.	-9.	-9.	22.59	0.12	J	Gemini-N	greiner09
174000.	182000.	-9.	-9.	24.8	100.	gg	GROND	greiner09
174000.	182000.	-9.	-9.	25.	100.	rr	GROND	greiner09
174000.	182000.	-9.	-9.	24.3	100.	ii	GROND	greiner09
174000.	182000.	-9.	-9.	24.5	100.	zz	GROND	greiner09
174000.	182000.	-9.	-9.	22.97	0.23	J	GROND	greiner09
174000.	182000.	-9.	-9.	22.52	0.2	H	GROND	greiner09
174000.	182000.	-9.	-9.	21.7	100.	KS	GROND	greiner09
180000.	184000.	-9.	-9.	22.97	0.16	J	NTT	greiner09
195000.	201000.	-9.	-9.	23.5	0.18	J	Gemini-N	greiner09
259000.	270000.	-9.	-9.	25.1	100.	gg	GROND	greiner09
259000.	270000.	-9.	-9.	25.3	100.	rr	GROND	greiner09
259000.	270000.	-9.	-9.	24.8	100.	ii	GROND	greiner09
259000.	270000.	-9.	-9.	25.	100.	zz	GROND	greiner09
259000.	270000.	-9.	-9.	23.2	100.	J	GROND	greiner09
259000.	270000.	-9.	-9.	22.7	100.	H	GROND	greiner09
259000.	270000.	-9.	-9.	22.	100.	KS	GROND	greiner09
280000.	288000.	-9.	-9.	23.46	0.2	J	Subaru	greiner09
345000.	349000.	-9.	-9.	23.48	0.09	J	VLT	greiner09
353000.	356000.	-9.	-9.	23.72	0.11	J	VLT	greiner09
433000.	440000.	-9.	-9.	25.1	100.	zGu	VLT	greiner09
436000.	440000.	-9.	-9.	24.16	0.13	J	VLT	greiner09
865000.	875000.	-9.	-9.	24.61	0.13	J	VLT	greiner09
1.38e6	1.39e6	-9.	-9.	23.4	100.	J	VLT	greiner09
1.75e6	1.76e6	-9.	-9.	24.6	100.	J	Gemini-N	greiner09
