Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             29.7000               2.5000    1.0092688312492586e-02    6.5069968111654644e-04
             43.5000               2.5000    2.6546476313920397e-01    4.8900417913303237e-03
             57.9000               2.5000    4.4875250503006353e-01    8.2663268661780035e-03
             94.5000               2.5000    4.6990155934879230e-01    8.6559068550350095e-03
            108.4000               2.5000    4.2073329882479804e-01    3.8750969995567245e-03
            122.9000               2.5000    3.5645678392558394e-01    9.8492652071036132e-03
            137.1000               2.5000    3.1046087955288854e-01    5.7189009103656482e-03
            151.6000               2.5000    2.6303096752561539e-01    4.8452096180457514e-03
            166.3000               2.5000    2.1677384514183454e-01    3.9931219099503621e-03
            188.1000              10.0000    1.7061094152609638e-01    3.1427697757511397e-03
            217.4000              10.0000    1.3931788679044760e-01    2.5663303883682377e-03
            246.8000              10.0000    1.1803393267741143e-01    1.0871327266981671e-03
            276.0000              10.0000    9.9084763275832780e-02    1.8252088434381709e-03
            304.9000              10.0000    9.0366377998550865e-02    1.6646102470192871e-03
            342.0000              10.0000    7.1780565267728386e-02    1.3222469144819936e-03
            371.2000              10.0000    6.2518258685952843e-02    1.1516289170747610e-03
            400.3000              10.0000    5.4954956992418751e-02    1.0123077471972091e-03
            429.6000              10.0000    4.9204732102267855e-02    9.0638468724050668e-04
            466.5000              10.0000    4.1305403639550264e-02    1.1413105130223167e-03
            495.6000              10.0000    3.6308379796189158e-02    1.0032376377147772e-03
            524.5000              10.0000    3.3113635888128864e-02    9.1496359878995347e-04
            554.1000              10.0000    2.9648782784639453e-02    8.1922616676776577e-04
           1107.6000               2.5000    9.2046411266010677e-03    3.3911152087385860e-04
           1121.5000               2.5000    7.2444740184947898e-03    8.0068888136546567e-04
           1135.8000               2.5000    8.0169072633776602e-03    7.3838446751931387e-04
           1150.3000               2.5000    8.5508021995961709e-03    7.0880220881044899e-04
           1164.1000               2.5000    6.6070388212316929e-03    5.4767770331613764e-04
           1178.3000               2.5000    7.1780562804851710e-03    5.9501109110135736e-04
           1200.6000               2.5000    8.0169072633776602e-03    2.2151534025579412e-04
           1214.7000               2.5000    7.5858955655845389e-03    6.2881813977004944e-04
           1229.1000               2.5000    7.1122474639667378e-03    7.2056844022510256e-04
           1243.7000               2.5000    7.4474373654327946e-03    6.1734091508344508e-04
           1265.8000              10.0000    6.7298728456931097e-03    4.3389094947349080e-04
           1295.3000              10.0000    6.4864467704169445e-03    5.3768145852094021e-04
           1324.6000              10.0000    6.1945085711200476e-03    5.7053534019591825e-04
           1354.0000              10.0000    6.4269786680935682e-03    3.5516797680397737e-04
           1383.3000              10.0000    5.8077358822793152e-03    2.6745612903116413e-04
           1412.4000              10.0000    6.4864467704169445e-03    3.5845430568062683e-04
           1441.3000              10.0000    5.3457279990964546e-03    2.9541585495049613e-04
           1470.2000              10.0000    6.4864467704169445e-03    5.3768145852094021e-04
           1499.4000              10.0000    5.5976644018101646e-03    4.1245116730373818e-04
           1528.5000              10.0000    5.5463447053413729e-03    3.0650234416257577e-04
           1557.7000              10.0000    5.2481574656167143e-03    3.3836122582911948e-04
           1586.8000              10.0000    4.7424947246566124e-03    2.6207995130306889e-04
           1747.3500             141.3500    4.0551493656237657e-03    1.1204792097542069e-04
           2039.2500             141.3500    3.2810047119250854e-03    6.0438342057669332e-05
