Time	Flux	Flux_err	Band
6053.184	6.392154865842227e-13	1.8876476361185794e-13	R
14282.784	5.770949690866883e-13	5.290838478693857e-15	R
15024.96	5.618848058145417e-13	5.1513908636248736e-15	R
15132.96	5.536652777864358e-13	5.076033777707791e-15	R
15873.408	5.326565701766272e-13	4.883424788609242e-15	R
15963.264	5.321662012032804e-13	4.87892905883982e-15	R
16053.12	5.30697801252755e-13	4.865466687172877e-15	R
16142.976	5.263168671448234e-13	4.825302041850311e-15	R
16500.672	5.181401998658737e-13	4.7503379056432815e-15	R
16753.824	5.100905623136245e-13	4.676538384972039e-15	R
17171.136	4.96646396011758e-13	4.553281527444669e-15	R
29261.088	3.611164632440645e-13	0.0	R
32380.992	2.616057517490984e-13	2.952063630117525e-14	R
57520.8	1.8951661392949815e-13	3.897821653595689e-14	R
64359.36	2.2784908469655415e-13	0.0	R
64540.8	1.437630534223804e-13	2.4186153962546544e-14	R
81021.6	9.76443881206189e-14	1.782210935756095e-15	R
81112.32	9.845715635410995e-14	1.7970456278653356e-15	R
81202.176	9.76443881206189e-14	1.782210935756095e-15	R
81292.032	9.773436335438538e-14	1.7838531688495807e-15	R
5002200.0	3.9595632821545955e-15	4.790180003239138e-16	R
