time_sec	flux	flux_err	band	source
66	8.034647038918778e-11	1.7812532065213132e-11	v_swift	blustin06
67	1.068973164982409e-10	2.271720521915892e-11	v_swift	blustin06
68	1.1090900344161659e-10	2.3569745942846645e-11	v_swift	blustin06
69	9.659770379596176e-11	2.0528390540734497e-11	v_swift	blustin06
70	1.0022286259108164e-10	2.1298788517021695e-11	v_swift	blustin06
71	7.32768518989279e-11	1.5572376715642376e-11	v_swift	blustin06
72	8.649018041190024e-11	1.8380397583615205e-11	v_swift	blustin06
73	9.659770379596176e-11	2.0528390540734497e-11	v_swift	blustin06
78	8.649018041190024e-11	8.099696405526504e-12	v_swift	blustin06
83	7.673028353466525e-11	7.185694361845107e-12	v_swift	blustin06
88	8.259748105702123e-11	7.735150016302293e-12	v_swift	blustin06
93	7.815680601136062e-11	8.028314988120368e-12	v_swift	blustin06
98	7.744026010684328e-11	7.95471095389107e-12	v_swift	blustin06
103	6.09490306699843e-11	6.2607217645014465e-12	v_swift	blustin06
108	6.500799970534922e-11	6.6776615501190935e-12	v_swift	blustin06
113	5.2597705975387575e-11	5.4028685763025215e-12	v_swift	blustin06
118	6.26565968837541e-11	6.436124011942615e-12	v_swift	blustin06
123	5.5076559488815775e-11	5.657497927613496e-12	v_swift	blustin06
128	4.415366954905012e-11	4.9370481919229925e-12	v_swift	blustin06
133	5.1164272464595405e-11	5.255625408030087e-12	v_swift	blustin06
138	4.539069191851406e-11	5.075366005932669e-12	v_swift	blustin06
143	4.623456788601602e-11	5.169724104865637e-12	v_swift	blustin06
148	4.497454755364967e-11	5.028834770700899e-12	v_swift	blustin06
153	4.374886627343785e-11	4.891785062032375e-12	v_swift	blustin06
158	3.672542269213902e-11	4.106457822229483e-12	v_swift	blustin06
163	3.8812069734325135e-11	4.339776527379507e-12	v_swift	blustin06
168	3.845623854017513e-11	4.2999892170234215e-12	v_swift	blustin06
173	3.6055108184546944e-11	4.360042427342358e-12	v_swift	blustin06
258	2.1526171847772216e-11	2.7995448134303528e-12	v_swift	blustin06
342	1.874851191054726e-11	2.6096071641435778e-12	v_swift	blustin06
426	1.2617310855866784e-11	1.9870973329595684e-12	v_swift	blustin06
511	1.0022286259108164e-11	1.7620653730932783e-12	v_swift	blustin06
595	5.820587241502818e-12	1.2904038768029258e-12	v_swift	blustin06
680	7.1939398622752644e-12	1.462776688144203e-12	v_swift	blustin06
764	5.820587241502818e-12	1.3438629328674307e-12	v_swift	blustin06
849	7.532979802749794e-12	1.5317152295791444e-12	v_swift	blustin06
933	7.0626356619982255e-12	1.5657616767094541e-12	v_swift	blustin06
1240	4.4974547553649665e-12	6.260011571056699e-13	v_swift	blustin06
18600	8.491155671081057e-13	3.209689427519636e-13	v_swift	blustin06
22200	3.539702829554196e-13	8.822910006185567e-14	v_swift	blustin06
35600	4.415366954905012e-13	1.1005552489365004e-13	v_swift	blustin06
49300	8.729046419800352e-14	8.039749000938878e-12	v_swift	blustin06
971000	2.2540669072051937e-14	2.076072378781877e-12	v_swift	blustin06
1.17E+06	5.3084386556672836e-14	4.889252768966543e-12	v_swift	blustin06
229	2.3723173181974813e-11	2.7793293752214567e-12	b_swift	blustin06
313	1.6412425935763703e-11	1.9228261401629807e-12	b_swift	blustin06
397	1.2222858363727151e-11	1.538646619925246e-12	b_swift	blustin06
482	1.0943916713184452e-11	1.4738525937631661e-12	b_swift	blustin06
571	1.0260600517242885e-11	1.3818281957215064e-12	b_swift	blustin06
651	6.905144627563262e-12	1.052365350027252e-12	b_swift	blustin06
735	7.571340525338356e-12	1.1538956606814706e-12	b_swift	blustin06
820	4.647001142617149e-12	8.748499426650062e-13	b_swift	blustin06
904	5.190064788583357e-12	9.770877482854747e-13	b_swift	blustin06
1030	4.4378516384325135e-12	4.81554974003008e-13	b_swift	blustin06
12700	7.164283766429974e-13	1.219931869845662e-13	b_swift	blustin06
16200	6.533904451205704e-13	1.0540891661829535e-13	b_swift	blustin06
30000	2.307665085194613e-13	1.1088599577491467e-13	b_swift	blustin06
33900	9.019298890863133e-14	3.754581760333151e-14	b_swift	blustin06
45500	1.0260600517242885e-13	9.450363159631361e-12	b_swift	blustin06
62500	4.6899993147880025e-14	4.319649387839011e-12	b_swift	blustin06
215	2.6810064254634143e-11	4.7263202751359765e-12	u_swift	blustin06
299	1.889286645880453e-11	3.33060513960722e-12	u_swift	blustin06
419	1.3191611567440027e-11	2.4401467280732264e-12	u_swift	blustin06
468	1.0575425614347824e-11	1.9562121033435252e-12	u_swift	blustin06
552	8.323344204006173e-12	1.6123443699444824e-12	u_swift	blustin06
637	8.022280717433504e-12	1.5540242998291962e-12	u_swift	blustin06
721	7.1170145687273295e-12	1.3786620004465524e-12	u_swift	blustin06
805	5.300268308085985e-12	1.0732614852632661e-12	u_swift	blustin06
890	6.198660558548488e-12	1.2551786534204732e-12	u_swift	blustin06
975	6.0297298494638075e-12	1.274124606337058e-12	u_swift	blustin06
12000	6.987114413291318e-13	1.1714363534427458e-13	u_swift	blustin06
28700	2.3350589810169323e-13	6.602071772485213e-14	u_swift	blustin06
29400	2.4677312161853024e-13	4.780329198734254e-14	u_swift	blustin06
41000	8.171426051330385e-14	4.09353491863527e-14	u_swift	blustin06
53000	1.0871709891173748e-13	1.0013216972735032e-11	u_swift	blustin06
129000	7.732106991121339e-14	7.1215352261520385e-12	u_swift	blustin06
202	2.173503879950684e-11	2.3545457739427827e-12	uvw1_swift	blustin06
286	1.2857615071103605e-11	1.5455822039805323e-12	uvw1_swift	blustin06
370	7.467245327482732e-12	1.0505797084247026e-12	uvw1_swift	blustin06
455	5.5101119145612656e-12	8.572668845852147e-13	uvw1_swift	blustin06
539	4.93356006253317e-12	8.056282208758821e-13	uvw1_swift	blustin06
624	4.7551083780615604e-12	7.764878615307179e-13	uvw1_swift	blustin06
708	4.93356006253317e-12	8.056282208758821e-13	uvw1_swift	blustin06
792	2.686336542006731e-12	5.697870167902019e-13	uvw1_swift	blustin06
877	2.0948861224557794e-12	4.976881779393404e-13	uvw1_swift	blustin06
961	3.000270554937246e-12	6.112806571940458e-13	uvw1_swift	blustin06
6760	7.065785021899242e-13	7.285809337471894e-14	uvw1_swift	blustin06
28100	9.664077849914975e-14	1.88888486513715e-14	uvw1_swift	blustin06
40600	4.4582089540854586e-14	1.6477626162540278e-14	uvw1_swift	blustin06
52100	2.2969969566757e-14	6.654393607636417e-15	uvw1_swift	blustin06
63700	2.000600715504465e-14	5.795734545487825e-15	uvw1_swift	blustin06
187	1.7262721461539773e-11	2.409428871829046e-12	uvm2_swift	blustin06
272	8.416068529219803e-12	1.3988064389135595e-12	uvm2_swift	blustin06
356	6.502932755363082e-12	1.1761946362642286e-12	uvm2_swift	blustin06
440	4.754548294710457e-12	9.699937711685494e-13	uvm2_swift	blustin06
525	2.0754356057915957e-12	6.133789249743771e-13	uvm2_swift	blustin06
609	4.932978960141174e-12	1.0063961007538449e-12	uvm2_swift	blustin06
694	3.811617069186671e-12	8.386258033755114e-13	uvm2_swift	blustin06
778	2.812608358985127e-12	7.352871769975029e-13	uvm2_swift	blustin06
863	2.661394549639793e-12	6.957560511507859e-13	uvm2_swift	blustin06
947	2.449679473482169e-12	6.611377340801974e-13	uvm2_swift	blustin06
5980	6.50293275536307e-13	7.708591601862566e-14	uvm2_swift	blustin06
24000	1.172490312553642e-13	2.3920427965739243e-14	uvm2_swift	blustin06
39700	5.82249686189044e-14	1.7207938689337796e-14	uvm2_swift	blustin06
51300	3.289343763010515e-14	1.4945609128511358e-14	uvm2_swift	blustin06
