time_sec	flux	flux_err	band	source
175392.0	3.95481783937524e-14	3.6724731850953845e-14	g	manual
2241706.0	3.792518705442551e-14	2.9481567521132546e-15	i	manual
2323354.0	3.757748684955832e-14	2.912298073870946e-15	i	manual
2411482.0	3.827610448967701e-14	3.0610829961413475e-15	i	manual
2413124.0	3.701514726827542e-14	5.618919289207091e-15	z	manual
2415629.0	2.3896070148718783e-14	2.982374483392361e-15	g	manual
2418048.0	3.4500897254706204e-14	2.9598013425248304e-15	V	manual
2422109.0	2.0055649837071107e-14	3.5115285564765354e-15	B	manual
3548246.0	2.6834400607399825e-14	1.0730873010677857e-14	Ks	manual
3553258.0	2.2867412941271417e-14	8.955706373888543e-15	H	manual
4985281.0	4.154836549990312e-14	4.912082113259857e-15	Ic	manual
175392.0	3.95481783937524e-14	3.6724731850953845e-14	g	manual
175911.0	5.944031785699874e-14	5.474972008479792e-14	r	manual
