time_sec	flux	flux_err	band	source
47808.3	9.565229555387478e-14	1.0445811182841509e-14	r	nissim
47909.0	9.511201818836859e-14	1.1016153127213737e-14	r	nissim
48836.1	8.430004318351893e-14	1.0413446097589536e-14	r	nissim
49507.7	7.799884955329638e-14	1.0449614795622766e-14	r	nissim
49618.4	8.752815963466291e-14	1.1729090290077845e-14	r	nissim
51348.3	8.664785121629895e-14	1.1404109294087679e-14	r	nissim
48312.55	7.656872177128086e-14	1.5212577022501252e-15	r	nissim
43636.3	1.0327943336746408e-13	1.3258297078709505e-14	i	nissim
44415.4	8.614908052428077e-14	1.2839120332763624e-14	i	nissim
44706.7	1.2167928428757193e-13	1.2734696577905192e-14	i	nissim
45223.2	1.25261107309664e-13	1.28703855713437e-14	i	nissim
46402.1	1.2191519750148011e-13	1.2377174438288214e-14	i	nissim
47209.9	7.848673201363495e-14	1.1704699887079032e-14	i	nissim
47412.2	9.183754096013088e-14	1.1565874574229323e-14	i	nissim
47714.2	9.529801322466041e-14	1.1969067735964767e-14	i	nissim
48836.2	7.638376242498358e-14	1.1813595096905143e-14	i	nissim
48935.5	1.014878019517095e-13	1.2042845273277023e-14	i	nissim
49130.2	7.334414438230628e-14	1.1549078380059732e-14	i	nissim
49315.3	8.349372680594685e-14	1.2412635836746668e-14	i	nissim
49618.5	1.0199579010579347e-13	1.2635830522431517e-14	i	nissim
50126.3	9.601543338921575e-14	1.2337968344526603e-14	i	nissim
50637.9	9.6776396404297e-14	1.2457421126555447e-14	i	nissim
51348.4	6.342496650639669e-14	1.2170363113329898e-14	i	nissim
52648.8	1.035476498722457e-13	1.3643957697785046e-14	i	nissim
48312.7	9.35147778599506e-14	2.9783355765495597e-15	i	nissim
48361.15	7.36745903268804e-14	4.459796785555083e-15	Z	nissim
48361.15	6.066284753637403e-14	5.525155960628621e-15	Y	nissim
48358.65	3.8942713378326305e-14	4.709216063048492e-15	J	nissim
48358.65	2.8752850823276504e-14	4.633244619378264e-15	H	nissim
