time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
54025.22	1.7815377222094697e-13	4.602635074132979e-15	r	-12.790585533215417	4.732596544080804	20.09	0.02	manual
54025.22	1.5989434727251085e-13	2.214779516389748e-14	i	-12.826917079323245	4.732596544080804	19.85	0.02	manual
54025.22	1.6772058522044778e-13	4.754021174930739e-14	z	-12.79828612188141	4.732596544080804	19.5	0.1	manual
31040.22	1.1109341534218868e-12	5.362829634518901e-13	u	-12.042899030359084	4.491924790693349	19.14	0.19	manual
31040.22	1.2638290056858948e-12	6.059674906838335e-13	u	-11.986899030359083	4.491924790693349	19.0	0.18	manual
69793.22	2.6405130516406505e-13	1.2293064877272644e-13	u	-12.666899030359083	4.843813235522819	20.7	0.13	manual
105472.22	1.51945666497404e-13	7.285331625835314e-14	u	-12.906899030359083	5.023138087222244	21.3	0.18	manual
104640.22	9.897631270350042e-14	9.116055287623891e-15	R	-13.043748565630322	5.0196986440601385	20.5	0.1	manual
140425.22	6.468372506793694e-14	2.6555178767501268e-15	r	-13.230585533215416	5.147445112944912	21.19	0.04	manual
140425.22	6.727180962569513e-14	9.420601750869618e-15	i	-13.202917079323242	5.147445112944912	20.79	0.03	manual
140425.22	5.352865968107128e-14	1.859861138673191e-14	z	-13.294286121881411	5.147445112944912	20.74	0.24	manual
56883.22	1.7815377222094697e-13	1.0360570028739352e-14	r	-12.790585533215417	4.754984172613595	20.09	0.06	manual
141483.22	7.705397053661993e-14	3.813116283961068e-15	r	-13.154585533215416	5.150704935312337	21.0	0.05	manual
36723.22	3.363527807620192e-13	3.157271030597684e-14	r	-12.514585533215415	4.564940754417026	19.4	0.1	manual
38163.22	2.653585653067334e-13	6.096279267572145e-14	i	-12.606917079323244	4.581645010928134	19.3	0.2	manual
53643.22	1.5269791619198513e-13	3.508042559721538e-14	i	-12.846917079323244	4.7295148390203465	19.9	0.2	manual
47787.22	1.4796924312183192e-13	3.215179536528005e-14	g	-12.88964472952704	4.679311766369775	20.76	0.02	manual
47787.22	2.0644055716325147e-13	4.195192659406802e-15	r	-12.726585533215417	4.679311766369775	19.93	0.01	manual
47787.22	1.8358327387781374e-13	2.5429071225600065e-14	i	-12.766917079323242	4.679311766369775	19.7	0.02	manual
47787.22	1.6927248468820758e-13	4.548347288892911e-14	z	-12.794286121881411	4.679311766369775	19.49	0.02	manual
47787.22	5.870479995018257e-14	2.950810477703392e-14	J	-13.244166131117408	4.679311766369775	19.24	0.11	manual
47787.22	1.2741854291580865e-14	1.2012812035947824e-14	K	-13.900236480588957	4.679311766369775	18.94	0.08	manual
184673.22	3.4004098883110864e-14	6.890165144627298e-15	R	-13.507748565630322	5.266403921701941	21.66	0.22	manual
