0.0053	16.6	0.09	g	FTN
0.0079	16.89	0.08	g	FTN
0.0114	17.27	0.18	g	FTN
0.016	17.7	0.08	g	FTN
0.0226	18.02	0.1	g	FTN
0.0354	18.35	0.1	g	FTN
0.0564	19.16	0.08	g	FTN
0.0788	19.56	0.08	g	FTN
0.6564	25.14	0.67	g	TNG
0.7683	24	0.11	g	GTC
18.6095	24.44	0.06	g	GTC
24.6329	24.58	0.12	g	GTC
189.3991	24.44	0.15	g	GTC
0.7629	23.56	0.08	r	GTC
8.7604	24.11	0.11	r	GTC
18.5914	23.93	0.09	r	GTC
20.5592	23.97	0.09	r	GTC
189.3824	24.05	0.07	r	GTC
0.0068	15.47	0.06	i	FTN
0.0102	16.13	0.06	i	FTN
0.0142	16.44	0.06	i	FTN
0.0202	16.88	0.07	i	FTN
0.0282	17.06	0.06	i	FTN
0.0348	17.23	0.07	i	FTN
0.0427	17.55	0.07	i	FTN
0.0474	17.65	0.09	i	FTN
0.0515	17.87	0.08	i	FTN
0.0573	17.98	0.07	i	FTN
0.0654	18.24	0.07	i	FTN
0.0719	18.32	0.09	i	FTN
0.0799	18.52	0.08	i	FTN
0.6433	22.78	0.1	i	TNG
0.6447	22.52	0.35	i	LT
0.6468	22.64	0.1	i	TNG
0.7575	23.24	0.06	i	GTC
18.6275	23.66	0.07	i	GTC
24.6534	23.63	0.07	i	GTC
189.4159	23.89	0.07	i	GTC
0.7738	23.27	0.27	z	GTC
189.4331	23.86	0.14	z	GTC
0.006	15.91	0.1	V	FTN
0.5864	24.21	0.47	V	TNG
0.0033	15.05	0.06	R	FTN
0.0037	15.06	0.06	R	FTN
0.0041	15.21	0.07	R	FTN
0.009	16.02	0.07	R	FTN
0.0127	16.39	0.07	R	FTN
0.0181	16.81	0.08	R	FTN
0.0254	17.09	0.08	R	FTN
0.0327	17.26	0.07	R	FTN
0.0399	17.46	0.08	R	FTN
0.0464	17.66	0.12	R	FTN
0.05	17.7	0.1	R	FTN
0.0552	18	0.08	R	FTN
0.0626	18.12	0.08	R	FTN
0.0698	18.24	0.09	R	FTN
0.0771	18.54	0.08	R	FTN
0.0865	18.79	0.07	R	FTN
0.5983	22.5	0.46	R	LT
0.6301	23.23	0.18	R	TNG
0.7069	21.3	0	Ic	IAC80
283.08	15.1	0.01	R	Kait
380.08	15.4	0.01	R	Kait
480.08	15.5	0.01	R	Kait
580.08	15.7	0.01	R	Kait
680.08	15.9	0.01	R	Kait
779.08	16.1	0.01	R	Kait
879.08	16.3	0.01	R	Kait
977.08	16.4	0.01	R	Kait
1075.08	16.4	0.01	R	Kait
1175.08	16.5	0.01	R	Kait
1274.08	16.6	0.01	R	Kait
1374.08	16.7	0.01	R	Kait
1474.08	16.8	0.01	R	Kait
1574.08	16.9	0.01	R	Kait
1640.08	17	0.01	R	Kait
1705.08	17	0.01	R	Kait
1778.08	17	0.01	R	Kait
1844.08	17	0.01	R	Kait
1915.08	17.1	0.01	R	Kait
1986.08	17.1	0.01	R	Kait
2057.08	17.1	0.01	R	Kait
2128.08	17.1	0.01	R	Kait
2199.08	17.1	0.01	R	Kait
2270.08	17.2	0.01	R	Kait
2341.08	17.1	0.01	R	Kait
2412.08	17.2	0.01	R	Kait
2483.08	17.2	0.01	R	Kait
2933.08	17.3	0.01	R	Kait
3004.08	17.3	0.01	R	Kait
3075.08	17.3	0.01	R	Kait
3146.08	17.3	0.01	R	Kait
3217.08	17.4	0.01	R	Kait
3288.08	17.4	0.01	R	Kait
3483.08	17.4	0.01	R	Kait
3554.08	17.5	0.01	R	Kait
3625.08	17.6	0.01	R	Kait
3698.08	17.6	0.01	R	Kait
3769.08	17.6	0.01	R	Kait
3840.08	17.7	0.01	R	Kait
3911.08	17.6	0.01	R	Kait
3982.08	17.6	0.01	R	Kait
4053.08	17.8	0.01	R	Kait
4123.08	17.8	0.01	R	Kait
4194.08	17.9	0.01	R	Kait
4265.08	17.8	0.01	R	Kait
4336.08	17.9	0.01	R	Kait
4407.08	17.7	0.01	R	Kait
4478.08	17.8	0.01	R	Kait
4549.08	17.9	0.01	R	Kait
4620.08	18	0.01	R	Kait
4761.08	17.7	0.01	R	Kait
4832.08	17.8	0.01	R	Kait
4903.08	17.9	0.01	R	Kait
