time_sec	flux	flux_err	band	source
40733.5	1.5815243858534045e-12	1.4569142622351382e-13	i	21529
39869.5	1.4200879857189031e-12	0.0	R	21531
40973.5	1.3154546872682633e-12	1.211808500929964e-13	i	21541
40973.5	1.238359871017779e-12	1.1413967737073676e-13	z	21541
41333.5	4.803287392307062e-13	4.434778269809723e-14	J	21541
40727.5	1.8720405565169396e-13	0.0	R	21546
61133.5	1.9626681293931016e-12	6.877486324185752e-15	z	21549
54150	1.1013035173294594e-12	6.121723310732142e-14	u_swift	21550
55150	3.397710333372449e-13	2.83195556047456e-14	uvw1_swift	21550
54750	5.785957502037114e-14	9.611487070903773e-15	uvm2_swift	21550
55550	7.442368810615078e-14	1.1682860354452129e-14	uvw2_swift	21550
41597.5	1.965429253704769e-12	1.8110816407368387e-13	g	21551
46032.5	3.035414244636414e-13	5.5989135813711085e-14	Ks	21552
41023.5	1.1326202714594782e-12	1.5661898017313525e-13	u	21560
41023.5	1.0123811277824823e-12	9.325821345393433e-14	v	21560
41023.5	1.1734306177458806e-12	5.414042630289725e-14	g	21560
41023.5	1.851519563713385e-12	8.526675408042182e-14	r	21560
41023.5	5.236919435397034e-12	1.4470448337767852e-12	i	21560
102349	2.0625897460990438e-13	7.854559285084887e-16	B	21570
102349	1.420087985718903e-13	0.0	R	21570
90096.5	6.821926347603995e-13	5.6696683816236106e-14	u_swift	21572
89889.5	1.6872768620652185e-13	2.3356823809166575e-14	uvw1_swift	21572
92005.5	2.024767864469357e-14	5.039651627603133e-15	uvm2_swift	21572
90422	2.353483662854197e-14	6.9414732587165704e-15	uvw2_swift	21572
126270	7.45272769116354e-13	4.1185295241161033e-14	R	21579
211314	9.978744267287324e-13	9.192507540352025e-14	i	21580
211314	1.1293976253916008e-12	1.0409662296269839e-13	z	21580
127134	5.180991196996981e-13	4.7759462286783685e-14	B	21583
127134	8.420619446375307e-13	7.75688033087421e-14	V	21583
127134	1.4423673826040062e-12	1.3287215991706672e-13	i	21583
124848	1.0320917521354933e-12	9.510435875179184e-14	g'	21584
124848	1.8513480388182087e-12	1.7051601179088474e-13	r'	21584
124848	1.733844795868784e-12	1.5972340533862213e-13	i'	21584
124848	2.3600973915425243e-12	2.1752997245759048e-13	z'	21584
125634	1.1003695713983504e-12	2.0281923765030428e-13	J	21584
125634	4.640040964103544e-13	8.558234986404989e-14	H	21584
125634	2.722550169343951e-13	5.026265651803837e-14	K	21584
128334	1.0300228762999672e-12	3.609356130698474e-15	z	21586
102349	6.829876557842712e-13	1.2583785679710023e-13	B	21587
102349	1.1811777382991507e-12	2.1758098019072374e-13	R	21587
60605.5	1.6713826622182594e-12	9.241270783170564e-14	i	21590
147870	9.01728700554363e-13	4.155765922228521e-14	i	21590
234270	5.383638531563448e-13	3.96798781999001e-14	i	21617
320670	5.236919435397034e-13	9.398036549570674e-16	i	21633
60605.5	1.5447096878075953e-12	8.553525501208312e-14	z	21590
147870	9.393920279701195e-13	4.338565907382968e-14	z	21590
234270	5.872822436980935e-13	3.251959696716921e-14	z	21617
320670	6.093220159421297e-13	1.852103921247012e-13	z	21633
60605.5	7.312558322715294e-13	6.744057263015193e-14	y	21590
147870	6.026558032005217e-13	3.895986248632748e-14	y	21590
234270	3.837685161272556e-13	2.4809465926481734e-14	y	21617
320670	4.131134576973301e-13	1.961338529328063e-15	y	21633
114174	1.547171911492547e-12	1.5706571819261846e-13	J	21591
114174	6.352956642620156e-13	1.464903276822929e-13	K	21591
147474	9.393920279701195e-13	3.2917719142927072e-15	z	21595
102078	1.2951356358147427e-12	1.1928640033729567e-13	R	21597
125406	9.824608499502273e-13	9.048798830182614e-14	R	21597
157374	5.156027834572113e-13	9.497754264758495e-14	R	21597
212670	3.660397965534515e-13	3.3713622576542735e-14	r	21606
211185	1.7935699022064523e-13	3.3042706293282464e-14	g'	21608
211185	8.08142729930929e-13	7.443293879717197e-14	r'	21608
211185	8.298702947198015e-13	7.644842824331084e-14	i'	21608
211185	2.3600973915425243e-12	2.1752997245759048e-13	z'	21608
211932	1.3229352006274456e-12	2.438423560831783e-13	J	21608
211932	6.116765268107253e-13	1.1281950940977556e-13	H	21608
211932	3.2732252400638474e-13	6.042900432102863e-14	K	21608
250383	5.578556226309583e-13	5.20649908737877e-15	H	21623
253074	1.128015982849258e-13	1.558411672060637e-14	R	21627
102942	1.1100538328003373e-12	1.0225559766350582e-13	V	21632
102942	1.2951356358147427e-12	1.1928640033729567e-13	R	21632
102942	1.0462487242090683e-12	9.639032512575738e-14	I	21632
126270	7.003966185737626e-13	6.45189203600008e-14	V	21632
126270	1.0772469005347235e-12	9.921810618581176e-14	R	21632
126270	9.54190177140964e-13	8.79090213237312e-14	I	21632
189342	2.542986418393186e-13	2.3425404100176205e-14	V	21632
189342	5.653472099315674e-13	5.20704023181681e-14	R	21632
189342	6.020533002979476e-13	5.54668426502741e-14	I	21632
211806	1.7593167628706259e-13	1.620642006279333e-14	V	21632
211806	5.156027834572113e-13	4.748877132379247e-14	R	21632
211806	4.567041325783339e-13	4.207590299217022e-14	I	21632
384124	2.0526516525165821e-13	3.781124076955421e-14	R	21653
384124	4.929999443778825e-13	9.083037582479604e-14	z	21653
298206	6.33196597213182e-13	4.075105643325137e-15	J	21682
36794	1.1100538328003396e-11	5.112018540717056e-12	V	21687
102989	1.5570955129456754e-12	2.8682759331813036e-13	R	21687
103979	6.829876557842712e-13	6.295923298938333e-14	B	21687
191550	6.198908889403487e-13	1.7128218241882494e-13	R	21687
192208	1.7155874254530448e-05	6.533137851311719e-08	B	21687
276292	3.567099742877086e-13	0.0	R	21687
276928	2.2615846841861142e-13	8.6123529964096e-16	B	21687
365108	3.567099742877086e-13	0.0	R	21687
369559	5.680843881916984e-13	2.163325263505217e-15	B	21687
470787	7.13604230223379e-15	2.019591336194912e-17	g	21703
470787	1.540026894584617e-14	3.6466429002857445e-18	r	21703
470787	3.972609645926692e-14	7.129139775808973e-17	i	21703
166666	5.801339817274164e-13	9.083503823516343e-14	r	21744
253973	2.989016450812347e-13	3.303590648502643e-14	r	21744
341928	1.5978216642555113e-13	3.0904634060878124e-14	r	21744
428501	1.1682298671737254e-13	2.4747543292105732e-14	r	21744
515203	8.08217603263295e-14	1.9137853989368215e-17	r	21744
602035	8.08217603263295e-14	1.9137853989368215e-17	r	21744
688219	8.08217603263295e-14	1.9137853989368215e-17	r	21744
1.16E+06	1.4528406001477774e-13	1.3841902765591797e-15	Ks	21779
93694.3	8.193272812464687e-13	7.549844869884097e-14	g	21883
212198	4.320443253417998e-13	1.193826422881103e-14	r	21895
1.38E+07	4.650806869766193e-16	1.7134209249045622e-16	r	22763
