time_sec	flux	flux_err	band	source
21144	2.1824638681277615e-13	2.0253606514900973e-14	g'	8424
21144	3.074869051694724e-13	2.8322067905133742e-14	r'	8424
21144	2.843635444383724e-13	2.6270505106772354e-14	i'	8424
21144	2.698305235048308e-13	2.5137914175440546e-14	z'	8424
21132	1.003057401242945e-13	1.4096271794146539e-14	J	8424
21132	6.543504978686776e-14	9.364422949969808e-15	H	8424
21132	2.3753247219537165e-14	3.4830776788493965e-15	K	8424
2469	3.007441193062979e-14	1.9389689925768522e-15	R	8455
885	2.6044808421241595e-14	2.170964536937267e-15	I	8455
2829	2.3535377423053206e-14	1.961790961273147e-15	I	8455
1173	2.9088489321170404e-14	2.1584240714443315e-15	I	8455
9426.24	4.783228931077223e-14	2.242284829544528e-15	I	8455
112910	6.236588110819391e-14	2.9581768223945384e-15	g'	8442
112910	1.0276059858061786e-13	4.7332878107761165e-15	r'	8442
112910	1.0911235235486921e-13	5.0856622232485106e-15	i'	8442
112910	1.188751494525731e-13	5.721903063481108e-15	z'	8442
112930	5.771992881168103e-14	5.51995161917116e-15	J	8442
42539	3.3214352218499007e-13	3.1764006138400016e-14	J	8499
42539	3.1319183920624934e-13	3.1125553696237573e-14	H	8499
42539	4.622741925429329e-13	4.607786626922245e-14	Ks	8499
4867	1.6050561124299107e-13	1.0877487890589325e-15	v_swift	8431
19867.5	1.463828572310533e-13	2.5635684788966618e-14	v_swift	8431
5687	1.158620412032839e-13	1.800975275177909e-15	b_swift	8431
26501.5	2.013451512236603e-13	2.615036580999789e-14	b_swift	8431
5482	6.346533754482967e-14	1.5216405699171145e-15	u_swift	8431
25651	3.392630750856443e-14	8.164912365929082e-15	u_swift	8431
5277	4.7686050435009616e-14	1.6605256545395634e-15	uvw1_swift	8431
24741.5	1.4668690785069767e-14	5.107937676724375e-16	uvw1_swift	8431
5072	4.4584238506711744e-14	1.8702346432499953e-15	uvm2_swift	8431
25591.5	1.5458998439641748e-14	6.484792698077191e-16	uvm2_swift	8431
5380.5	6.306927576328909e-14	2.8320902932908163e-15	uvw2_swift	8431
28541.5	4.4444481495167566e-14	1.995754400371176e-15	uvw2_swift	8431
