Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           137.2    10.0000    -9.0000 v   31.280  -9.0000   0.0591  -0.0560  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           162.2    15.0000    -9.0000 v   30.922  -9.0000   0.0491  -0.0470  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           192.2    15.0000    -9.0000 v   30.713  -9.0000   0.0525  -0.0500  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           227.9    20.6715    -9.0000 v   30.709  -9.0000   0.0488  -0.0467  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           273.6    25.0000    -9.0000 v   30.694  -9.0000   0.0444  -0.0426  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           328.6    30.0000    -9.0000 v   30.799  -9.0000   0.0421  -0.0406  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           393.6    35.0000    -9.0000 v   30.950  -9.0000   0.0412  -0.0397  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           473.6    45.0000    -9.0000 v   31.092  -9.0000   0.0384  -0.0371  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           575.4    56.8790    -9.0000 v   31.331  -9.0000   0.0377  -0.0364  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           721.1    59.5000    -9.0000 v   31.663  -9.0000   0.0343  -0.0332  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           899.1    89.5020    -9.0000 v   31.980  -9.0000   0.0382  -0.0369  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1007.5    18.9060    -9.0000 v   32.298  -9.0000   0.1276  -0.1142  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          4492.6   210.0000    -9.0000 v   33.989  -9.0000   0.1489  -0.1309  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          5625.6   509.0000    -9.0000 v   34.278  -9.0000   0.0464  -0.0445  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          6474.6   335.0000    -9.0000 v   34.672  -9.0000   0.1476  -0.1299  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         10956.1   908.5000    -9.0000 v   35.268  -9.0000   0.0539  -0.0513  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         12232.6   362.0000    -9.0000 v   34.049  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         42759.6  2974.0000    -9.0000 v   36.698  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         54000.6  3476.0000    -9.0000 v   37.059  -9.0000   0.3987  -0.2910  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         63100.1   497.5000    -9.0000 v   36.294  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        100256.6  9095.0000    -9.0000 v   38.256  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        126266.6 12004.0000    -9.0000 v   37.047  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        152486.6  9185.0000    -9.0000 v   37.410  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        192819.1 14872.5000    -9.0000 v   38.006  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        244856.6 20675.0000    -9.0000 v   38.717  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        312168.6 30103.0000    -9.0000 v   37.724  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        394034.1 34997.5000    -9.0000 v   37.729  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        495373.1 49337.5000    -9.0000 v   38.346  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        609912.1 60619.5000    -9.0000 v   38.852  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        748846.1 73125.5000    -9.0000 v   39.117  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
