time_sec	mag	mag_err	band
71.29853	17.101751539807434	0.29354000449121	R
79.51955	17.21953263909459	0.23482999645413363	R
88.6885	17.16120243134841	0.2739700209316334	R
97.13187	16.92667240092353	0.23483002882285037	R
106.3791	16.926980990361862	0.2152599773765487	R
116.5067	16.809872187325062	0.1761299758397372	R
129.9404	16.69283150216549	0.2544000697265122	R
139.7461	16.634371260453037	0.19576001599825016	R
150.2918	16.712890655732025	0.19575998595799432	R
167.6211	16.713261467844667	0.17618997288650592	R
180.2703	17.0266210159036	0.23483001697203099	R
193.8741	16.772471747593727	0.25440005637269547	R
220.1973	17.14472259259561	0.29353995884587375	R
228.3546	16.792591528062463	0.21525999892771597	R
1513.892	17.620941115436842	0.2935399317666761	R
17319.95	19.11650162312406	0.23482999105170518	R
18968.85	19.116812733816783	0.21526000200058962	R
51579.87	19.90299335429674	0.2152600499292109	R
66537.23	19.806011544645532	0.21525995835785539	R
104842.4	20.649051494607825	0.21525998681291472	R
142829.6	20.650100659419124	0.21526003616866812	R
174464.1	20.43551189559217	0.2152599735924332	R
