Tstart(daltrigger) Tend    Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  LowerLimit

124.7  -9. -9.  -9.	20.   	CR 	14.43	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
156.7  -9. -9.  -9.	45.   	VJ 	15.16	0.03      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
212.7  -9. -9.  -9.	45.   	IC 	14.21	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
268.7  -9. -9.  -9.	45.   	CR 	15.08	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
324.7  -9. -9.  -9.	60.   	VJ 	15.66	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
395.7  -9. -9.  -9.	60.   	IC 	14.69	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
470.7  -9. -9.  -9.	60.   	CR 	15.51	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
578.7  -9. -9.  -9.	120.  	IC 	15.04	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
734.7  -9. -9.  -9.	120.  	CR 	15.94	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
892.7  -9. -9.  -9.	240.  	IC 	15.49	0.02      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
1167.7 -9. -9.  -9.	240.  	CR 	16.40	0.03      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
1448.7 -9. -9.  -9.	360.  	IC 	16.05	0.03      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
1843.7 -9. -9.  -9.	360.  	CR 	16.86	0.03      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
2873.7 -9. -9.  -9.	120.  	CR 	17.27	0.05      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3026.7 -9. -9.  -9.	120.  	CR 	17.40	0.06      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3178.7 -9. -9.  -9.	120.  	CR 	17.36	0.05      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3330.7 -9. -9.  -9.	120.  	CR 	17.41	0.06      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3486.7 -9. -9.  -9.	120.  	CR 	17.49	0.06      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3639.7 -9. -9.  -9.	120.  	CR 	17.46	0.07      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3791.7 -9. -9.  -9.	120.  	CR 	17.51	0.06      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
3944.7 -9. -9.  -9.	120.  	CR 	17.62	0.07      -9. -9. -9. KAIT butler06 0  Landolt 0. 0. 0 nnn   
15192.4	 -9.  -9.  -9.	300.  VJ	19.52	0.05    -9. -9. -9. Lulin butler06 0   Landolt 0. 0. 0 nnn  	
