#Time Err_time Residuals Err_residuals
   7.2505093902932657e+01    1.0183299705468070e+00   -1.3950995277830791e-01    3.6066780946826232e-01
   7.6782079779229250e+01    1.0183299705468070e+00   -1.8556213266995478e-01    3.0127347514515113e-01
   8.1059065655525828e+01    1.0183299705468070e+00   -1.7622071564785366e-01    2.9810350802325136e-01
   1.4786151172339638e+02    3.0549899116404209e+00   -1.9964452504014442e-02    2.6295385943270816e-01
   2.0590632004456435e+02    6.1099798232808418e+00    1.6603018562060162e-01    2.7034567988943586e-01
   2.9572302344679275e+02    1.2219959646561684e+01    4.1734920532358583e-01    2.8333625035380650e-01
   3.5018331027163600e+02    2.0366599410936138e+02    4.1883445008449954e-01    1.6779376187915263e-01
   3.8712832160307414e+02    2.0366599410936138e+02    4.7215463072839142e-01    1.6511548083185093e-01
   4.2207740619224057e+02    1.8329939469842525e+01    5.3720868490386953e-01    2.4764759332459210e-01
   4.2232180538517179e+02    2.0366599410936138e+02    5.5436978882826260e-01    1.9021100929854695e-01
   4.5926681671660992e+02    2.0366599410936138e+02    5.0670237873824253e-01    1.6819766063518760e-01
   5.2085541333528079e+02    2.0366599410936138e+02    5.9444351958399833e-01    2.2175115865722214e-01
   5.4073321436035451e+02    1.2219959646561684e+01    6.6962648605447095e-01    4.4066467752580474e-01
   6.0533606769184394e+02    2.0366599410936138e+02    6.4550236721418208e-01    2.6176953862940799e-01
   6.6818739347399287e+02    1.8329939469842525e+01    5.6395597429962463e-01    3.4992444479554347e-01
   6.9154788299833660e+02    2.0366599410936138e+02    6.8001325777029564e-01    2.8894574077804591e-01
   8.0769859943890549e+02    2.0366599410936138e+02    7.2707133736084584e-01    3.3263466578945378e-01
   8.9205705419900289e+02    1.2219959646561684e+01    7.1693517897059478e-01    5.6696736339111287e-01
   9.5374748381472841e+02    2.0366599410936138e+02    7.9904916158816042e-01    4.0282513957695637e-01
   1.0997963681905514e+03    2.0366599410936138e+02    7.4927176304351450e-01    3.2663821801941673e-01
   1.1161711141169442e+03    3.0549899116404209e+01    7.2663486834858348e-01    9.6148905434530918e-01
   1.3180041142793211e+03    2.0366599410936138e+02    7.8839214584785011e-01    4.1011771454894286e-01
   1.4634623672722273e+03    5.4989818409527572e+01    7.7129636627137532e-01    7.7957413319390345e-01
   1.4640529986551444e+03    2.0366599410936138e+02    9.0031425633091067e-01    7.6936268301151722e-01
   2.2240326556742266e+03    1.8329939469842526e+02    1.0508728257071542e+00    2.3410155806431456e+00
