5724	1.76054E-14	1.62152E-15
19692	1.11083E-14	2.04622E-15
25488	1.11083E-14	2.04622E-15
25992	1.60564E-14	2.95769E-15
87120	1.60564E-14	2.95769E-15
101520	9.23948E-15	1.70198E-15
180000	1.11083E-14	2.04622E-15
198720	9.23948E-15	1.70198E-15
442800	5.82972E-15	1.07387E-15
871200	2.79027E-15	2.56994E-16
1.2168E6	1.9304E-15	3.55593E-16
1.5552E6	2.11664E-15	1.9495E-16
1.8432E6	2.54476E-15	2.34381E-16
2.4264E6	1.76055E-15	1.62152E-16
3.3804E6	1.11083E-15	1.02311E-16
3.4992E6	1.218E-15	1.12182E-16
