Time	Flux	Flux_err	Band
66.528	4.381746902196942e-12	1.378110989445521e-12	R
1607.04	2.175941866169792e-12	6.843593354649654e-13	R
1657.152	2.175941866169792e-12	6.843593354649654e-13	R
2160.0	1.912701895678262e-12	1.682970343630909e-13	R
2256.768	1.6506207042435572e-12	5.499756452497976e-13	R
2916.864	1.5909161417445816e-12	4.594350826466215e-13	R
3157.056	1.464358081364006e-12	1.1649031247920964e-13	R
3460.32	1.5333711515652943e-12	1.2198033176835067e-13	R
3672.0	9.32496667217911e-13	2.9914154344008955e-13	R
3763.584	1.6354877226659185e-12	8.792846252191436e-14	R
4066.848	1.5193131203479018e-12	1.2086200936470265e-13	R
4673.376	1.437630534223804e-12	1.622279626978097e-13	R
4707.936	1.3232664095655845e-12	3.9931892318004084e-13	R
11497.248	1.1108292023354958e-12	4.9995549768992896e-14	R
14559.264	1.141950524435721e-12	1.0047926814218015e-13	R
82956.96	4.3817469021969326e-14	6.350609818427535e-15	R
358896.96	5.993041544600075e-15	5.27322695214535e-16	R
1848.96	2.0400804230001973e-12	1.8703569741253736e-14	R
3110.4	1.4244502582622045e-12	1.3059438465260831e-14	R
4363.2	1.477907619866341e-12	1.3549538502334909e-14	R
5702.4	1.060833652566507e-12	9.725781386337367e-15	R
6315.84	9.239474863855436e-13	8.470801471372476e-15	R
6946.56	9.674917898941737e-13	1.7658715276845732e-14	R
7560.0	9.411249526465633e-13	1.7177466261019683e-14	R
72696.96	3.5127503708081983e-14	2.1932908332363717e-15	R
