Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            236.0000              30.0000    1.8915021989840070e-03    6.9685518274037369e-05
            518.0000              30.0000    3.7394424595743993e-03    6.8883077691200286e-05
            812.0000              30.0000    2.5633437651114061e-03    7.0827807740162047e-05
           1146.0000              60.0000    1.8399535120721419e-03    3.3893197205309349e-05
           1781.0000              60.0000    1.0299279558748178e-03    2.8457961915907643e-05
           2426.0000              60.0000    7.5302057819842769e-04    1.3871152063941218e-05
           3440.0000             180.0000    5.3064837947857291e-04    9.7749046670696129e-06
           5885.0000             180.0000    3.1974726547603867e-04    1.1779924931291271e-05
           7392.0000             180.0000    2.7593503020704140e-04    1.0165822487686369e-05
           7920.0000             330.0000    2.6595419060209942e-04    2.2045758203840325e-05
           8906.0000             180.0000    2.2740857500546337e-04    8.3780417584119377e-06
          10440.0000             180.0000    1.9624872137702503e-04    7.2300702939287345e-06
          12350.0000             180.0000    2.0931812521822742e-04    7.7115649391351093e-06
          14650.0000             180.0000    1.7571419011575711e-04    6.4735501829690456e-06
          16260.0000             180.0000    1.6935843620317283e-04    6.2393955488065383e-06
          17900.0000             180.0000    1.6626729632990780e-04    6.1255137440474846e-06
          19660.0000             180.0000    1.4750503128119899e-04    6.7928579189464092e-06
          42969.3000               0.0010    9.2898099861082989e-05    1.1978724019668213e-05
          48744.3000               0.0010    6.8549900547981113e-05    1.4521462497819169e-05
          54855.4000               0.0010    5.0583261360188923e-05    4.6588906766394650e-06
          55632.1000               0.0010    5.3457276322598829e-05    6.8930361424950068e-06
          56525.5000               0.0010    6.3680553356263385e-05    7.0382350604598351e-06
          57091.4000               0.0010    4.9660012777976555e-05    5.4886276047483587e-06
          57750.6000               0.0010    5.5976640176851174e-05    6.7023310087558168e-06
          64980.0000               0.0010    4.8753615381742341e-05    4.4903740495711166e-07
          78120.0000            2685.0000    2.8629042509360852e-05    8.1741802424022633e-06
         137028.7000               0.0010    2.0701738639969566e-05    6.6734522629181714e-06
         149112.0000               0.0010    2.1281724730205703e-05    9.8005967055336342e-07
         175300.0000            3420.0000    1.6935843039228317e-05    1.7158337170494974e-06
         220944.7000               0.0010    1.2474030971759870e-05    4.3658228259812283e-06
         231948.0000               0.0010    1.1803391647787325e-05    3.2613977324847071e-07
         264700.0000            4200.0000    1.1934571144617304e-05    1.0992146559990071e-06
         315792.0000               0.0010    9.1202515294782106e-06    3.3600249313093439e-07
         353500.0000            4200.0000    8.8065704925041928e-06    8.9222665488876714e-07
         394685.6000               0.0010    1.0764821109170890e-05    1.3880673703841406e-06
         442700.0000            1440.0000    7.8850929113307404e-06    9.4411709169332944e-07
         477803.2000               0.0010    9.6384415127222122e-06    1.7754665908631153e-06
         513000.0000             300.0000    6.3797963190595695e-06    4.7008077835200122e-07
         525200.0000            1800.0000    5.9814546349293643e-06    6.6109481631835008e-07
         612100.0000            2400.0000    5.1618670230503476e-06    5.7051064326989016e-07
         663300.0000               0.0010    4.2073322664549959e-06    3.8750963347607995e-07
