6053.184	18.38	0.38	0.38	R
14282.784	18.491	0.01	0.01	R
15024.96	18.52	0.01	0.01	R
15132.96	18.536	0.01	0.01	R
15873.408	18.578	0.01	0.01	R
15963.264	18.579	0.01	0.01	R
16053.12	18.582	0.01	0.01	R
16142.976	18.591	0.01	0.01	R
16500.672	18.608	0.01	0.01	R
16753.824	18.625	0.01	0.01	R
17171.136	18.654	0.01	0.01	R
29261.088	19	0	0	R
32380.992	19.35	0.13	0.13	R
57520.8	19.7	0.25	0.25	R
64359.36	19.5	0	0	R
64540.8	20	0.2	0.2	R
81021.6	20.42	0.02	0.02	R
81112.32	20.411	0.02	0.02	R
81202.176	20.42	0.02	0.02	R
81292.032	20.419	0.02	0.02	R
5.0022E6	23.9	0.14	0.14	R
