31968	18.24	0.01	r	Li_Liang
33696	18.29	0.01	r	Li_Liang
35424	18.35	0.01	r	Li_Liang
37152	18.43	0.01	r	Li_Liang
38880	18.46	0.01	r	Li_Liang
41472	18.52	0.01	r	Li_Liang
43200	18.55	0.01	r	Li_Liang
127008	19.7	0.01	r	Li_Liang
206496	20.26	0.03	r	Li_Liang
294624	20.58	0.01	r	Li_Liang
379296	20.87	0.01	r	Li_Liang
464832	21.11	0.02	r	Li_Liang
552096	21.27	0.02	r	Li_Liang
637632	21.38	0.02	r	Li_Liang
723168	21.52	0.04	r	Li_Liang
809568	21.54	0.02	r	Li_Liang
895104	21.61	0.03	r	Li_Liang
980640	21.71	0.02	r	Li_Liang
1.07E+06	21.78	0.03	r	Li_Liang
1.15E+06	21.93	0.03	r	Li_Liang
1.25E+06	22.01	0.03	r	Li_Liang
1.33E+06	22.24	0.05	r	Li_Liang
1.41E+06	22.33	0.05	r	Li_Liang
1.67E+06	22.58	0.07	r	Li_Liang
1.76E+06	22.82	0.11	r	Li_Liang
1.85E+06	22.61	0.13	r	Li_Liang
1.93E+06	22.81	0.12	r	Li_Liang
2.02E+06	22.84	0.11	r	Li_Liang
2.11E+06	22.9	0.16	r	Li_Liang
2.19E+06	22.85	0.13	r	Li_Liang
2.28E+06	23.03	0.11	r	Li_Liang
3.40E+06	24.1	0.23	r	Li_Liang
3.49E+06	23.71	0.17	r	Li_Liang
3.58E+06	23.98	0.22	r	Li_Liang
3.74E+06	24.33	0	r	Li_Liang
3.83E+06	24.01	0.22	r	Li_Liang
4.57E+06	23.54	0	r	Li_Liang
