Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             84.2000              14.1000    1.4859590251593724e-04    3.9689947504121331e-05
            155.0000              13.8000    2.9107629506441439e-04    4.0213677434023390e-05
            181.3000               5.0000    2.9376959090258629e-04    5.4114360020820018e-05
            229.8000              15.0000    2.0193279242124275e-03    4.6496745100125855e-05
            267.4000              15.0000    2.2972425500232293e-03    5.0780127388335176e-05
            305.0000              15.0000    1.3552107824230306e-03    4.1190444706018365e-05
            342.6000              15.0000    2.7164821326987475e-03    5.5043396708988618e-05
            380.2000              15.0000    3.0988949461140162e-03    5.7083756104736149e-05
            426.8000               6.0000    4.2345460073663060e-03    7.4103061225681946e-05
            455.4000              15.0000    3.7017480379498277e-03    6.4779284726405170e-05
            493.1000              15.0000    3.8371330214823631e-03    7.0682604395608823e-05
            530.7000              15.0000    3.9156769559010578e-03    6.8522965318682769e-05
            568.3000              15.0000    3.7532444835784136e-03    6.5680454357501826e-05
            609.2000              15.0000    3.3083150007703066e-03    6.0941416183994729e-05
            646.8000              15.0000    3.0676573875924257e-03    5.6508338995424344e-05
            684.4000              15.0000    2.9161298157392326e-03    5.6402952784559176e-05
            722.0000              15.0000    2.8576356366781580e-03    5.7903554787291022e-05
