time_sec	mag	mag_err	band	source
14434.3	19.628278405525776	0.074922	r	nissim
14531.0	19.631126405525777	0.060611	r	nissim
14636.4	19.669471405525776	0.062525	r	nissim
14724.3	19.706598405525774	0.070349	r	nissim
14820.0	19.695181405525776	0.0861	r	nissim
15011.5	19.722205405525774	0.082772	r	nissim
15107.4	19.707364405525777	0.071381	r	nissim
15212.7	19.847515405525776	0.074386	r	nissim
15308.7	19.622522405525775	0.057743	r	nissim
15399.5	19.587767405525774	0.058523	r	nissim
15495.8	19.546458405525776	0.057298	r	nissim
15599.1	19.644840405525777	0.059399	r	nissim
15696.8	19.778282405525776	0.066264	r	nissim
15793.3	19.822255405525777	0.071594	r	nissim
15891.1	19.628234405525774	0.063751	r	nissim
15998.2	19.773679405525776	0.071302	r	nissim
16094.1	19.660447405525776	0.06337	r	nissim
16191.0	19.702642405525776	0.065052	r	nissim
16277.1	19.743346405525774	0.063581	r	nissim
16381.2	19.746634405525775	0.064119	r	nissim
16469.4	20.058121405525775	0.118474	r	nissim
16556.9	19.670347405525774	0.059896	r	nissim
16741.4	19.721561405525776	0.063238	r	nissim
16827.6	19.758241405525776	0.066162	r	nissim
16915.5	19.774943405525775	0.063836	r	nissim
17109.1	19.723069405525774	0.065361	r	nissim
17199.2	19.675525405525775	0.060425	r	nissim
17383.3	19.649668405525777	0.059227	r	nissim
17487.6	19.707135405525776	0.076308	r	nissim
17688.8	19.638781405525776	0.052883	r	nissim
17778.6	19.717485405525775	0.060757	r	nissim
17881.7	19.918565405525776	0.072218	r	nissim
17971.2	19.817137405525774	0.06361	r	nissim
18058.5	19.699042405525777	0.057308	r	nissim
18146.7	19.747120405525774	0.063342	r	nissim
18243.1	19.802961405525775	0.066666	r	nissim
18348.1	19.675229405525776	0.071477	r	nissim
18435.8	19.776889405525775	0.091714	r	nissim
18533.1	19.686035405525775	0.065073	r	nissim
18629.3	19.714023405525776	0.085179	r	nissim
18716.6	19.669599405525776	0.068451	r	nissim
18821.6	19.695252405525775	0.068498	r	nissim
18919.4	19.697938405525775	0.07873	r	nissim
19031.8	19.693686405525774	0.080674	r	nissim
19127.5	19.565944405525777	0.055559	r	nissim
19223.6	19.762748405525777	0.06611	r	nissim
19311.6	19.743476405525776	0.065679	r	nissim
19415.6	19.739332405525776	0.063596	r	nissim
19511.9	19.774271405525774	0.063182	r	nissim
19602.0	19.594018405525777	0.057101	r	nissim
19689.2	19.718954405525775	0.066486	r	nissim
19786.7	19.739948405525777	0.063854	r	nissim
19882.6	19.749821405525775	0.0635	r	nissim
19979.3	19.589291405525774	0.055075	r	nissim
20076.8	19.694028405525774	0.060215	r	nissim
20173.3	19.696327405525775	0.061524	r	nissim
20261.1	19.644081405525775	0.056324	r	nissim
20358.8	19.769111405525774	0.066232	r	nissim
20446.2	19.789276405525776	0.068564	r	nissim
20556.4	19.716180405525776	0.063068	r	nissim
20652.1	19.677531405525777	0.057644	r	nissim
20748.9	19.693407405525775	0.05785	r	nissim
20836.2	19.789018405525777	0.061955	r	nissim
20933.8	19.802171405525776	0.060391	r	nissim
21029.7	19.661595405525777	0.055788	r	nissim
21117.4	19.704435405525775	0.056918	r	nissim
21214.8	19.722413405525774	0.060429	r	nissim
21319.1	19.638792405525773	0.055162	r	nissim
21405.7	19.615366405525776	0.052108	r	nissim
21493.7	19.611531405525774	0.050454	r	nissim
21590.9	19.738371405525776	0.053401	r	nissim
21687.0	19.697222405525775	0.053195	r	nissim
21774.2	19.554088405525775	0.04638	r	nissim
21870.6	19.770814405525776	0.05683	r	nissim
21966.9	19.624898405525776	0.053688	r	nissim
22486.4	19.728129405525774	0.055841	r	nissim
22583.1	19.726927405525775	0.053893	r	nissim
22678.9	19.793905405525773	0.055072	r	nissim
22767.8	19.881920405525776	0.059528	r	nissim
22864.2	19.707357405525777	0.051913	r	nissim
22962.2	19.785998405525774	0.061591	r	nissim
23051.8	19.770023405525777	0.057814	r	nissim
23139.6	19.630426405525775	0.053021	r	nissim
23237.6	19.688097405525774	0.049525	r	nissim
23333.9	19.634886405525776	0.048253	r	nissim
23422.4	19.733690405525774	0.055632	r	nissim
23509.7	19.590626405525775	0.050207	r	nissim
23614.0	19.660100405525775	0.050881	r	nissim
23710.8	19.717446405525774	0.057355	r	nissim
23806.8	19.793770405525777	0.0583	r	nissim
23904.2	19.763836405525776	0.057436	r	nissim
24009.3	19.711542405525776	0.064318	r	nissim
24105.5	19.758958405525775	0.058509	r	nissim
24202.0	19.687890405525774	0.053403	r	nissim
24297.8	19.603454405525774	0.050659	r	nissim
24402.2	19.789264405525774	0.059781	r	nissim
24498.9	19.754208405525777	0.059397	r	nissim
24587.6	19.773413405525776	0.057158	r	nissim
24683.5	19.703851405525775	0.053695	r	nissim
24779.7	19.800436405525776	0.063037	r	nissim
24884.6	19.704120405525774	0.055309	r	nissim
24972.9	19.790551405525775	0.058295	r	nissim
25060.3	19.835222405525776	0.063048	r	nissim
25157.0	19.740218405525773	0.05519	r	nissim
25244.7	19.783114405525776	0.057186	r	nissim
25349.6	19.744769405525776	0.056426	r	nissim
25437.1	19.861653405525775	0.062991	r	nissim
25534.9	19.703855405525776	0.054764	r	nissim
25630.6	19.706430405525776	0.066342	r	nissim
25726.3	19.768855405525777	0.057615	r	nissim
25822.2	19.770692405525775	0.05867	r	nissim
25919.5	19.962538405525777	0.079969	r	nissim
26015.5	19.841559405525775	0.076546	r	nissim
26102.7	19.674885405525774	0.05294	r	nissim
26199.5	19.666169405525775	0.05219	r	nissim
26295.4	19.668252405525774	0.051054	r	nissim
26393.2	19.756041405525774	0.056584	r	nissim
26482.5	19.763220405525775	0.056124	r	nissim
26578.4	19.785821405525777	0.057715	r	nissim
26682.1	19.532778405525775	0.047156	r	nissim
26769.8	19.791603405525777	0.057036	r	nissim
26866.3	19.733610405525774	0.056807	r	nissim
26954.7	19.731488405525774	0.056054	r	nissim
27070.4	19.681719405525776	0.052109	r	nissim
27167.8	19.763082405525775	0.057474	r	nissim
27263.7	19.648340405525776	0.051274	r	nissim
27353.0	19.641313405525775	0.05068	r	nissim
27450.2	19.683958405525775	0.055814	r	nissim
27545.7	19.692868405525775	0.051793	r	nissim
27637.4	19.675202405525773	0.049677	r	nissim
27726.2	19.777093405525775	0.05568	r	nissim
27823.0	19.740496405525775	0.055718	r	nissim
27912.3	19.790824405525775	0.05705	r	nissim
28000.0	19.695952405525777	0.053095	r	nissim
28087.1	19.660898405525774	0.053226	r	nissim
28183.1	19.679334405525776	0.051299	r	nissim
28271.6	19.795522405525777	0.057034	r	nissim
28368.5	19.785977405525774	0.057126	r	nissim
28465.5	19.671361405525776	0.053067	r	nissim
