2.0360e+02    21.6    0	RC
2.9640e+02    21.5    0	i  
3.9000e+02    20.5    0	z  
4.8720e+02    22.4    0	RC
5.8110e+02    22.3    0	i  
1.1063e+03    21.3    0	z  
2.5369e+03    22.8    0	g   
2.6950e+03    21.3    0	z  
2.7003e+03    23.0    0	RC
2.8600e+03    22.8    0	i  
2.8652e+03    23.3    0	g   
9.2024e+03    23.6    0	i  
