4.2480e+02    21.6    0	RC
5.1290e+02    21.3    0	i  
6.0770e+02    20.8    0	z  
7.0570e+02    22.3    0	RC
7.9750e+02    22.2    0	i  
8.9370e+02    21.3    0	z  
1.7744e+03    21.8    0	g   
1.9343e+03    22.4    0	RC
2.0903e+03    22.2    0	i  
2.2480e+03    21.5    0	z  
2.4040e+03    22.1    0	g   
