Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
            158.0000              10.0000    2.5538757694361471e-16    2.2110741218862005e-17
            250.0000              10.0000    1.2918133347531818e-16    2.0226668886317861e-17
            341.0000              10.0000    6.9502393226726284e-17    2.1252671203122360e-17
            436.0000              10.0000    7.3858376931869417e-17    2.0952032378392255e-17
            527.0000              10.0000    4.6174240067342517e-17    2.0711158783756020e-17
            712.0000             103.0000    2.9484906415757066e-17    1.2383410702666513e-17
           1126.5000             240.5000    1.6919976288366312e-17    8.8360566061210703e-18
           1957.0000             519.0000    1.5445420964902867e-17    5.9321412698749342e-18
