Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 		(mag)	
   747360.0	-9. -9. 1.d-3 -9. F336W	21.86	0.06	-9. -9. -9. HST cano11 0 AB          0.18 0. 1 Gal_Ex=E(B-V)	
  1365984.0	-9. -9. 1.d-3 -9. F336W	22.80	0.08	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
  2147904.0	-9. -9. 1.d-3 -9. F336W	23.56	0.11	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
  4090176.0	-9. -9. 1.d-3 -9. F336W	24.05	0.14	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
   748483.2	-9. -9. 1.d-3 -9. VJ	19.50	0.01	-9. -9. -9. HST cano11 0 Vega_F555W  0.18 0. 1 Gal_Ex=E(B-V)	
  1367020.8	-9. -9. 1.d-3 -9. VJ	19.81	0.01	-9. -9. -9. HST cano11 0 Vega_F555W  0.18 0. 1 Gal_Ex=E(B-V)	
  2148681.6	-9. -9. 1.d-3 -9. VJ	20.52	0.02	-9. -9. -9. HST cano11 0 Vega_F555W  0.18 0. 1 Gal_Ex=E(B-V)	
  4091212.8	-9. -9. 1.d-3 -9. VJ	21.63	0.03	-9. -9. -9. HST cano11 0 Vega_F555W  0.18 0. 1 Gal_Ex=E(B-V)	
 11879136.0	-9. -9. 1.d-3 -9. VJ	23.07	0.08	-9. -9. -9. HST cano11 0 Vega_F555W  0.18 0. 1 Gal_Ex=E(B-V)	
   749520.0	-9. -9. 1.d-3 -9. ii	19.00	0.01	-9. -9. -9. HST cano11 0 AB_F814W    0.18 0. 1 Gal_Ex=E(B-V)	
  1368921.6	-9. -9. 1.d-3 -9. ii	19.12	0.01	-9. -9. -9. HST cano11 0 AB_F814W    0.18 0. 1 Gal_Ex=E(B-V)	
  2149718.4	-9. -9. 1.d-3 -9. ii	19.59	0.01	-9. -9. -9. HST cano11 0 AB_F814W    0.18 0. 1 Gal_Ex=E(B-V)	
  4092768.0	-9. -9. 1.d-3 -9. ii	20.87	0.02	-9. -9. -9. HST cano11 0 AB_F814W    0.18 0. 1 Gal_Ex=E(B-V)	
 11881555.2	-9. -9. 1.d-3 -9. ii	22.70	0.06	-9. -9. -9. HST cano11 0 AB_F814W    0.18 0. 1 Gal_Ex=E(B-V)	
   753408.0	-9. -9. 1.d-3 -9. F125W	19.89	0.07	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
  1371168.0	-9. -9. 1.d-3 -9. F125W	20.09	0.07	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
  2201472.0	-9. -9. 1.d-3 -9. F125W	20.10	0.07	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
   754272.0	-9. -9. 1.d-3 -9. F160W	19.93	0.08	-9. -9. -9. HST cano11 0 AB	     0.18 0. 1 Gal_Ex=E(B-V)
