31968	6.16E-13	5.65E-15	R
33696	5.88E-13	5.39E-15	R
35424	5.57E-13	5.10E-15	R
37152	5.17E-13	4.74E-15	R
38880	5.03E-13	4.61E-15	R
41472	4.76E-13	4.36E-15	R
43200	4.63E-13	4.25E-15	R
127008	1.61E-13	1.47E-15	R
206496	9.59E-14	2.61E-15	R
294624	7.14E-14	6.55E-16	R
379296	5.47E-14	5.01E-16	R
464832	4.38E-14	8.00E-16	R
552096	3.78E-14	6.90E-16	R
637632	3.42E-14	6.24E-16	R
723168	3.00E-14	1.09E-15	R
809568	2.95E-14	5.38E-16	R
895104	2.76E-14	7.53E-16	R
980640	2.52E-14	4.60E-16	R
1067040	2.36E-14	6.44E-16	R
1154304	2.06E-14	5.61E-16	R
1245024	1.91E-14	5.21E-16	R
1327104	1.55E-14	6.97E-16	R
1411776	1.42E-14	6.41E-16	R
1669248	1.13E-14	7.06E-16	R
1755648	9.07E-15	8.74E-16	R
1848096	1.10E-14	1.24E-15	R
1928448	9.15E-15	9.58E-16	R
2020032	8.91E-15	8.58E-16	R
2106432	8.43E-15	1.15E-15	R
2193696	8.82E-15	9.96E-16	R
2278368	7.48E-15	7.20E-16	R
3403296	2.79E-15	5.33E-16	R
3489696	4.00E-15	5.79E-16	R
3576096	3.12E-15	5.72E-16	R
3741984	2.26E-15	0		R
3832704	3.03E-15	5.56E-16	R
4572288	4.67E-15	0		R
