z=   2.6120000e+00 0.
TotalEnergy(erg)    3.8060179086348270e+50    6.9725372123947264e+49
TotalEnergy_common(erg)    1.2551272230467676e+50    2.5479363813206986e+49
Energy1(erg)    6.5059684713241230e+49    3.3752146890334609e+48
Energy2(erg)   -6.8552743535396779e+49    3.5138588720387474e+48
Energy3(erg)    2.4218362587218251e+50    3.2332901162925696e+49
Energy4(erg)    1.4191122379102542e+50    4.2166835403552015e+49
T_min_T_max    6.5337763219194727e+01    1.8363787433598246e+05
Interval1    6.5337763219194727e+01    4.5175803031990523e+02
Interval2    4.5175803031990523e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.6872676555772548e+04
Interval4    1.6872676555772548e+04    1.8363787433598246e+05
