Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           162.0    -9.0000    75.0000 white   20.700   0.2100  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1000.0    -9.0000   550.0000 white   20.940   0.2400  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          6240.0    -9.0000   100.0000 white   20.270   0.1300  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         51990.0    -9.0000  1000.0000 white   19.410   0.0200  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         87930.0    -9.0000  4260.0000 white   19.860   0.0300  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        152410.0    -9.0000  4060.0000 white   20.520   0.0400  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        241670.0    -9.0000 30830.0000 white   20.910   0.0500  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        306720.0    -9.0000 17690.0000 white   21.370   0.0500  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        382860.0    -9.0000 24710.0000 white   21.460   0.0700  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        475130.0    -9.0000 30270.0000 white   21.570   0.0900  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        628620.0    -9.0000 55300.0000 white   21.540   0.1200  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        805650.0    -9.0000 99140.0000 white   22.320   0.1300  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        931360.0    -9.0000 69870.0000 white   22.250   0.0700  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       1154160.0    -9.0000 ********** white   22.130   0.0500  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       1433530.0    -9.0000 ********** white   22.200   0.0600  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       1715750.0    -9.0000 ********** white   22.370   0.0600  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       2084830.0    -9.0000 ********** white   22.240   0.0700  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       2419450.0    -9.0000 94270.0000 white   22.510   0.1300  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       2983130.0    -9.0000 35150.0000 white   22.420   0.1100  -9.0000  -9.0000  -9.0000 UVOT marshall11 0 NNN  0.000  0.000 0 nnn
