Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
     304560.0 -9. -9.    1.d-3       -9.       uvw2	20.97 0.17  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     359164.8 -9. -9.    1.d-3       -9.       uvw2	21.68 0.12  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     117504.0 -9. -9.    1.d-3       -9.       uvm2	18.91 0.11  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     123292.8 -9. -9.    1.d-3       -9.       uvm2	19.13 0.14  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     128908.8 -9. -9.    1.d-3       -9.       uvm2	19.31 0.24  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     151632.0 -9. -9.    1.d-3       -9.       uvm2	19.41 0.20  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     157420.8 -9. -9.    1.d-3       -9.       uvm2	19.28 0.20  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     163209.6 -9. -9.    1.d-3       -9.       uvm2	19.64 0.23  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     168998.4 -9. -9.    1.d-3       -9.       uvm2	19.27 0.21  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     174787.2 -9. -9.    1.d-3       -9.       uvm2	19.82 0.26  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     180576.0 -9. -9.    1.d-3       -9.       uvm2	19.76 0.25  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     186192.0 -9. -9.    1.d-3       -9.       uvm2	19.62 0.24  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     197856.0 -9. -9.    1.d-3       -9.       uvm2	20.68 0.26  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     226972.8 -9. -9.    1.d-3       -9.       uvm2	20.55 0.37  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     267926.4 -9. -9.    1.d-3       -9.       uvm2	21.03 0.23  -9.  -9.  -9. UVOT         updike08 0 NNN 0. 0. 0 nnn
     209520.0 -9. -9.    1.d-3       -9.       uvm2	20.28 0.34  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     215222.4 -9. -9.    1.d-3       -9.       uvm2	20.00 0.25  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     226886.4 -9. -9.    1.d-3       -9.       uvm2	20.49 0.30  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     354067.2 -9. -9.    1.d-3       -9.       uvm2	21.58 0.23  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     115516.8 -9. -9.    1.d-3       -9.       uvw1	18.92 0.11  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     121305.6 -9. -9.    1.d-3       -9.       uvw1	19.33 0.13  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     127267.2 -9. -9.    1.d-3       -9.       uvw1	19.02 0.12  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     150595.2 -9. -9.    1.d-3       -9.       uvw1	19.27 0.17  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     156384.0 -9. -9.    1.d-3       -9.       uvw1	19.45 0.19  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     165024.0 -9. -9.    1.d-3       -9.       uvw1	19.50 0.14  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     182304.0 -9. -9.    1.d-3       -9.       uvw1	20.18 0.17  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     199843.2 -9. -9.    1.d-3       -9.       uvw1	19.95 0.17  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     217296.0 -9. -9.    1.d-3       -9.       uvw1	20.26 0.18  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     234662.4 -9. -9.    1.d-3       -9.       uvw1	20.18 0.17  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     269827.2 -9. -9.    1.d-3       -9.       uvw1	20.66 0.12  -9.  -9.  -9. UVOT         updike08 0 NNN 0. 0. 0 nnn
     196905.6 -9. -9.    1.d-3       -9.       uvw1	19.53 0.20  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     349833.6 -9. -9.    1.d-3       -9.       uvw1 21.09 0.11  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     115776.0 -9. -9.    1.d-3       -9.       u    18.81 0.10  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     121651.2 -9. -9.    1.d-3       -9.       u    18.83 0.10  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     127526.4 -9. -9.    1.d-3       -9.       u    18.81 0.10  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     150768.0 -9. -9.    1.d-3       -9.       u    19.19 0.14  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     159408.0 -9. -9.    1.d-3       -9.       u    19.85 0.13  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     162345.6 -9. -9.    1.d-3       -9.       u    19.46 0.16  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     168134.4 -9. -9.    1.d-3       -9.       u    19.65 0.17  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     194054.4 -9. -9.    1.d-3       -9.       u    20.28 0.10  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     217468.8 -9. -9.    1.d-3       -9.       u    20.03 0.13  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     246585.6 -9. -9.    1.d-3       -9.       u    20.69 0.09  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     301276.8 -9. -9.    1.d-3       -9.       u    20.85 0.08  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      47952.0 -9. -9.    1.d-3       -9.       b    18.66 0.03  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      53740.8 -9. -9.    1.d-3       -9.       b    18.95 0.04  -9.  -9.  -9. UVOT         updike08 0 NNN 0. 0. 0 nnn
      59529.6 -9. -9.    1.d-3       -9.       b    18.92 0.04  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      74044.8 -9. -9.    1.d-3       -9.       BJ   19.69 0.05  -9.  -9.  -9. PROMPT       updike08 0 NNN 0. 0. 0 nnn
      81820.8 -9. -9.    1.d-3       -9.       BJ   19.70 0.04  -9.  -9.  -9. PROMPT       updike08 0 NNN 0. 0. 0 nnn
      89337.6 -9. -9.    1.d-3       -9.       BJ   19.76 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      89424.0 -9. -9.    1.d-3       -9.       BJ   19.72 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      89596.8 -9. -9.    1.d-3       -9.       BJ   19.71 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      89683.2 -9. -9.    1.d-3       -9.       BJ   19.73 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      89856.0 -9. -9.    1.d-3       -9.       BJ   19.71 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      89942.4 -9. -9.    1.d-3       -9.       BJ   19.73 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      90028.8 -9. -9.    1.d-3       -9.       BJ   19.71 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      90201.6 -9. -9.    1.d-3       -9.       BJ   19.69 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     116035.2 -9. -9.    1.d-3       -9.       b    19.92 0.09  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     121824.0 -9. -9.    1.d-3       -9.       b    19.85 0.09  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     127699.2 -9. -9.    1.d-3       -9.       b    19.49 0.08  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     156643.2 -9. -9.    1.d-3       -9.       b    20.12 0.07  -9.  -9.  -9. UVOT         updike08 0 NNN 0. 0. 0 nnn
     200102.4 -9. -9.    1.d-3       -9.       b    20.89 0.05  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     275356.8 -9. -9.    1.d-3       -9.       b    21.06 0.04  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     401846.4 -9. -9.    1.d-3       -9.       BJ   22.31 0.22  -9.  -9.  -9. TNG 	       updike08 0 NNN 0. 0. 0 nnn
      47088.0 -9. -9.    1.d-3       -9.       v    18.37 0.05  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      52790.4 -9. -9.    1.d-3       -9.       v    18.66 0.05  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      58665.6 -9. -9.    1.d-3       -9.       v    18.66 0.05  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      63590.4 -9. -9.    1.d-3       -9.       v    18.80 0.05  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
      69292.8 -9. -9.    1.d-3       -9.       VJ   19.15 0.07  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
      70934.4 -9. -9.    1.d-3       -9.       VJ   18.95 0.04  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
      76809.6 -9. -9.    1.d-3       -9.       VJ   19.33 0.05  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
      76982.4 -9. -9.    1.d-3       -9.       VJ	19.21 0.02  -9.  -9.  -9. PROMPT       updike08 0 NNN 0. 0. 0 nnn
      78969.6 -9. -9.    1.d-3       -9.       VJ	19.15 0.05  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      80784.0 -9. -9.    1.d-3       -9.       VJ	19.23 0.04  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      82684.8 -9. -9.    1.d-3       -9.       VJ	19.28 0.04  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      83548.8 -9. -9.    1.d-3       -9.       VJ	19.14 0.04  -9.  -9.  -9. PROMPT       updike08 0 NNN 0. 0. 0 nnn
      84758.4 -9. -9.    1.d-3       -9.       VJ	19.21 0.04  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      87004.8 -9. -9.    1.d-3       -9.       VJ	19.33 0.03  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      90374.4 -9. -9.    1.d-3       -9.       VJ	19.20 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      90633.6 -9. -9.    1.d-3       -9.       VJ	19.15 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      90806.4 -9. -9.    1.d-3       -9.       VJ	19.15 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      90892.8 -9. -9.    1.d-3       -9.       VJ	19.15 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      91065.6 -9. -9.    1.d-3       -9.       VJ	19.15 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      91152.0 -9. -9.    1.d-3       -9.       VJ	19.16 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      91238.4 -9. -9.    1.d-3       -9.       VJ	19.17 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      91411.2 -9. -9.    1.d-3       -9.       VJ	19.15 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      91497.6 -9. -9.    1.d-3       -9.       VJ	19.14 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      91843.2 -9. -9.    1.d-3       -9.       VJ	18.88 0.05  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      91843.2 -9. -9.    1.d-3       -9.       VJ	19.13 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      92102.4 -9. -9.    1.d-3       -9.       VJ	19.12 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn 
      92534.4 -9. -9.    1.d-3       -9.       VJ	19.06 0.04  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn  
      93139.2 -9. -9.    1.d-3       -9.       VJ	19.05 0.04  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      93571.2 -9. -9.    1.d-3       -9.       VJ	19.07 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      93657.6 -9. -9.    1.d-3       -9.       VJ	19.08 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      93916.8 -9. -9.    1.d-3       -9.       VJ	19.06 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94003.2 -9. -9.    1.d-3       -9.       VJ	19.20 0.05  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      94003.2 -9. -9.    1.d-3       -9.       VJ	19.04 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94176.0 -9. -9.    1.d-3       -9.       VJ	19.05 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94262.4 -9. -9.    1.d-3       -9.       VJ	19.04 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94521.6 -9. -9.    1.d-3       -9.       VJ	19.02 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94608.0 -9. -9.    1.d-3       -9.       VJ	19.03 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94780.8 -9. -9.    1.d-3       -9.       VJ	19.04 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94867.2 -9. -9.    1.d-3       -9.       VJ	19.04 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      94953.6 -9. -9.    1.d-3       -9.       VJ	18.98 0.06  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      94953.6 -9. -9.    1.d-3       -9.       VJ	19.03 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95212.8 -9. -9.    1.d-3       -9.       VJ	18.99 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95299.2 -9. -9.    1.d-3       -9.       VJ	19.00 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95472.0 -9. -9.    1.d-3       -9.       VJ 	19.00 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95558.4 -9. -9.    1.d-3       -9.       VJ	18.98 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95731.2 -9. -9.    1.d-3       -9.       VJ	19.04 0.05  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      95731.2 -9. -9.    1.d-3       -9.       VJ	18.98 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95817.6 -9. -9.    1.d-3       -9.       VJ	18.98 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      95904.0 -9. -9.    1.d-3       -9.       VJ	18.97 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      96163.2 -9. -9.    1.d-3       -9.       VJ	18.90 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      96336.0 -9. -9.    1.d-3       -9.       VJ	18.90 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      96508.8 -9. -9.    1.d-3       -9.       VJ	19.05 0.06  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      96595.2 -9. -9.    1.d-3       -9.       VJ	18.85 0.04  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      96768.0 -9. -9.    1.d-3       -9.       VJ	18.90 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      97027.2 -9. -9.    1.d-3       -9.       VJ	18.92 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      97200.0 -9. -9.    1.d-3       -9.       VJ	18.88 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      97459.2 -9. -9.    1.d-3       -9.       VJ	18.87 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      97632.0 -9. -9.    1.d-3       -9.       VJ	18.91 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      97804.8 -9. -9.    1.d-3       -9.       VJ	18.92 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      98064.0 -9. -9.    1.d-3       -9.       VJ	18.96 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      98236.8 -9. -9.    1.d-3       -9.       VJ	19.19 0.05  -9.  -9.  -9. SARA         updike08 0 NNN 0. 0. 0 nnn
      98236.8 -9. -9.    1.d-3       -9.       VJ	18.97 0.03  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      98496.0 -9. -9.    1.d-3       -9.       VJ	18.98 0.01  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      98755.2 -9. -9.    1.d-3       -9.       VJ   18.95 0.02  -9.  -9.  -9. Bok          updike08 0 NNN 0. 0. 0 nnn
      98928.0 -9. -9.    1.d-3       -9.       VJ 	18.96 0.03  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      99187.2 -9. -9.    1.d-3       -9.       VJ 	18.95 0.04  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
      99360.0 -9. -9.    1.d-3       -9.       VJ 	18.92 0.03  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     100569.6 -9. -9.    1.d-3       -9.       VJ 	19.08 0.02  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
     100569.6 -9. -9.    1.d-3       -9.       VJ 	18.96 0.04  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     100742.4 -9. -9.    1.d-3       -9.       VJ 	19.13 0.20  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     100742.4 -9. -9.    1.d-3       -9.       VJ 	18.92 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     101001.6 -9. -9.    1.d-3       -9.       VJ 	18.97 0.04  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     101260.8 -9. -9.    1.d-3       -9.       VJ 	18.98 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     101520.0 -9. -9.    1.d-3       -9.       VJ 	19.01 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     101520.0 -9. -9.    1.d-3       -9.       VJ 	19.40 0.20  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     101779.2 -9. -9.    1.d-3       -9.       VJ 	19.03 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     101952.0 -9. -9.    1.d-3       -9.       VJ 	18.91 0.03  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
     101952.0 -9. -9.    1.d-3       -9.       VJ 	18.98 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     102211.2 -9. -9.    1.d-3       -9.       VJ 	18.97 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     102470.4 -9. -9.    1.d-3       -9.       VJ 	18.98 0.15  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     102470.4 -9. -9.    1.d-3       -9.       VJ 	19.01 0.03  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     103075.2 -9. -9.    1.d-3       -9.       VJ 	18.94 0.04  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
     103161.6 -9. -9.    1.d-3       -9.       VJ 	19.07 0.15  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     104457.6 -9. -9.    1.d-3       -9.       VJ 	19.16 0.05  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
     104544.0 -9. -9.    1.d-3       -9.       VJ   19.03 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     104803.2 -9. -9.    1.d-3       -9.       VJ 	19.08 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     104976.0 -9. -9.    1.d-3       -9.       VJ 	19.06 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     105321.6 -9. -9.    1.d-3       -9.       VJ 	19.07 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     105494.4 -9. -9.    1.d-3       -9.       VJ 	19.07 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     105753.6 -9. -9.    1.d-3       -9.       VJ 	19.11 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     105753.6 -9. -9.    1.d-3       -9.       VJ 	19.06 0.04  -9.  -9.  -9. SARA	       updike08 0 NNN 0. 0. 0 nnn
     105926.4 -9. -9.    1.d-3       -9.       VJ 	19.07 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     106012.8 -9. -9.    1.d-3       -9.       VJ 	19.14 0.10  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     106185.6 -9. -9.    1.d-3       -9.       VJ 	19.09 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     106358.4 -9. -9.    1.d-3       -9.       VJ 	19.06 0.01  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     106617.6 -9. -9.    1.d-3       -9.       VJ 	19.14 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     106790.4 -9. -9.    1.d-3       -9.       VJ 	19.14 0.02  -9.  -9.  -9. Bok 	       updike08 0 NNN 0. 0. 0 nnn
     107222.4 -9. -9.    1.d-3       -9.       VJ 	19.10 0.10  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     107222.4 -9. -9.    1.d-3       -9.       VJ 	19.10 0.07  -9.  -9.  -9. EST 	       updike08 0 NNN 0. 0. 0 nnn
     108691.2 -9. -9.    1.d-3       -9.       VJ 	19.35 0.12  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     111196.8 -9. -9.    1.d-3       -9.       VJ 	19.28 0.12  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     111283.2 -9. -9.    1.d-3       -9.       VJ 	19.37 0.10  -9.  -9.  -9. EST 	       updike08 0 NNN 0. 0. 0 nnn
     112233.6 -9. -9.    1.d-3       -9.       VJ 	19.23 0.12  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     113356.8 -9. -9.    1.d-3       -9.       VJ 	19.24 0.12  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     117072.0 -9. -9.    1.d-3       -9.       v  	18.98 0.11  -9.  -9.  -9. UVOT	       updike08 0 NNN 0. 0. 0 nnn
     117504.0 -9. -9.    1.d-3       -9.       VJ   19.07 0.14  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     118886.4 -9. -9.    1.d-3       -9.       VJ   19.12 0.12  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
     121910.4 -9. -9.    1.d-3       -9.       VJ   19.38 0.12  -9.  -9.  -9. TNT 	       updike08 0 NNN 0. 0. 0 nnn
