Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         4842.5          5042.2            -9.0    -9.000    -9.000 b   18.050   0.0800  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
         6280.1          6479.9            -9.0    -9.000    -9.000 b   18.020   0.0800  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        16700.6         17000.3            -9.0    -9.000    -9.000 b   18.740   0.0800  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        17004.2         17304.0            -9.0    -9.000    -9.000 b   18.870   0.0900  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        17307.7         17607.5            -9.0    -9.000    -9.000 b   18.710   0.0900  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        23388.0         23687.8            -9.0    -9.000    -9.000 b   19.250   0.1400  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        23691.7         23991.5            -9.0    -9.000    -9.000 b   19.110   0.1600  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        23995.4         24178.3            -9.0    -9.000    -9.000 b   19.490   0.3000  -9.0000  -9.0000  -9.0000 UVOT rossi11 0 Vega  0.000  0.000 0 E(B-V)=0.07
        73622.3        121722.0            -9.0    -9.000    -9.000 b   21.300 100.0000  -9.0000  -9.0000  -9.0000 UVOT rossi11 1 Vega  0.000  0.000 0 E(B-V)=0.07
       178556.9        201674.8            -9.0    -9.000    -9.000 b   21.400 100.0000  -9.0000  -9.0000  -9.0000 UVOT rossi11 1 Vega  0.000  0.000 0 E(B-V)=0.07
