time_sec	flux	flux_err	band	source
4053.0	2.6595964908960485e-13	7.571296253800191e-14	u	manual
90510.0	3.621342995557159e-14	3.94195814636445e-15	g'	manual
90510.0	3.1959486330548744e-14	2.947662833079262e-15	r'	manual
90510.0	3.030898289598053e-14	3.0060108672652555e-15	i'	manual
90510.0	2.9885827957858665e-14	3.4908027681906522e-15	z'	manual
91650.0	8.528327032067735e-15	2.61130782728926e-15	J	manual
91650.0	9.072021530805878e-15	3.0489770105056526e-15	H	manual
1131.0	1.0431996982517324e-13	9.6082242968413e-15	R	manual
7337.30283999443	9.694118875783482e-14	3.284916174506439e-14	u	uvot
93500.2883599997	4.7647076758460264e-14	2.3667245853643973e-14	u	uvot
94056.7944000363	6.329444532204576e-14	3.118285039582102e-14	u	uvot
