       78191.957       70.435964       33.571313       0.0000000  -3.6080527e+08
      -1338645.8      -4.6978782      -31.851027       0.0000000       12432185.
       70.435964     0.089010548     0.025283679       0.0000000      -353540.91
      -1019.2923   -0.0043366220    -0.023749884       0.0000000       9372.8738
       33.571313     0.025283679     0.020012568       0.0000000      -144363.52
      -739.99161  -0.00049575403    -0.019257899       0.0000000       7135.5153
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
  -3.6080527e+08      -353540.91      -144363.52       0.0000000   1.8328485e+12
   5.1791958e+09       11552.224       133386.90       0.0000000  -4.9238563e+10
      -1338645.8      -1019.2923      -739.99161       0.0000000   5.1791958e+09
       50188731.       245.65954       895.26864       0.0000000  -4.3043123e+08
      -4.6978782   -0.0043366220  -0.00049575403       0.0000000       11552.224
       245.65954    0.0032105576    0.0018952890       0.0000000      -1844.1694
      -31.851027    -0.023749884    -0.019257899       0.0000000       133386.90
       895.26864    0.0018952890     0.020647756       0.0000000      -8127.2641
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       12432185.       9372.8738       7135.5153       0.0000000  -4.9238563e+10
  -4.3043123e+08      -1844.1694      -8127.2641       0.0000000   3.8170876e+09
