Time	Mag	MagErr	Band	GCN
169.	17.09	0.03	white(fc)	30246
739.5	17.92	0.07	white	30246
732.5	16.74	0.14	v	30246
4398.5	>18.92	?	v	30246
658.	17.69	0.12	b	30246
16616.5	20.57	0.23	b	30246
34118.5	>21.16	?	b	30246
432.	>20.02	?	u	30246
2796.5	>19.37	?	uvw1	30246
4603.	>19.16	?	uvm2	30246
4194.	>19.10	?	uvw2	30246
