1.  13. 51. 23.
1.  14. 22. 18.
1.  14. 53. 00.
1.  15. 23. 32.
1.  15. 53. 38.
1.  16. 23. 57.
1.  16. 54. 30.
1.  17. 24. 46.
1.  17. 54. 55.
1.  18. 25. 23.
1.  18. 56. 12.
2.  17. 51. 57.
1. 17. 42. 00.
1. 19. 44. 00.
1. 22. 05. 00.
1. 17. 51. 00.
1. 19. 51. 00.
2. 18. 50. 00.
2. 19. 12. 00.
