Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1033.0000             780.0000    2.0892569187520636e+46    3.8485535800343766e+45
           2888.0000             780.0000    1.2022418605078262e+46    1.1073057063485230e+45
           4730.0000             780.0000    9.9998122092863551e+45    9.2101676754785819e+44
           6562.0000             720.0000    6.9181797517782613e+45    1.2743758420544548e+45
           8368.0000             750.0000    6.9181797517782613e+45    1.2743758420544548e+45
          10187.0000             780.0000    7.5856332652350245e+45    1.3973253264220782e+45
          12020.0000             780.0000    8.3174814906839380e+45    7.6606837772162140e+44
          13836.0000             750.0000    1.4454126346643341e+46    1.3312742726459502e+45
          15645.0000             780.0000    1.5848634405144581e+46    1.4597132150460402e+45
          17473.0000             750.0000    1.7377682087735717e+46    1.6005437151167150e+45
          19322.0000             750.0000    1.7377682087735717e+46    1.6005437151167150e+45
         101867.0000            3030.0000    4.3650762948644598e+45    4.0203839582731122e+44
