Break Time Err_BreakTime Alpha1 Err_alpha1 Alpha2 (line 1,2)/s (line3) Err_alpha2 (line 1,2)/s (line 3) s Err_s Norm (10^(-10) erg/s/cm2) Err_Norm CHI2 DOF P_value
 
   8.2316926913485368e+03    2.5890491599653028e+01   -1.1750095951090105e+00    2.1799527020111415e-02    1.5569897847905001e+00    6.4866851057509894e-03   -1.0000000000000001e-01    0.0000000000000000e+00    4.3000821509491401e+06    1.6333372922113023e+04    9.8847764491560829e+03    7.3000000000000000e+01   -1.1883800293841834e-02
   1.0364432636915041e+10    1.5115079802093861e+09        1.2115432      0.022350525 0. 0. 0. 0. 0. 0. 0. 0 0.
  0.0000000e+00 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
